,rating,time,content,label
10,평점5,18.09.30.,한번 사용해본 후로 이것만 사용하게 되네요~촉촉함이 오래 유지되는 편이고 발림성도 좋아요.향은 있는지 없는지 모를 정도라 별 신경이 안 써이고요.조금만 발라도 발린 느낌이나서 좋아요.이 곳이 제일 싸게 파는듯. 배송도 빨랐고요.,1
11,평점5,18.04.06.,품질 좋은 저렴한 스킨 너무 좋아요. 저희집은 남자여자 구분없이 다 이제품 사용하는데요.물처럼 흐르는 스킨은 싫은데 적당히 쫀쫀하고 트러블도 없고 촉촉해요.원래 모이스처 스킨소프너 썼었는데 단종되고 이제품이 나온 것 같더라구요.병도 너무이쁘게 잘 만들었고 너무 좋습니다. 자주 이용할게요!,1
12,평점5,18.02.26.,가격대비대만족 저렴한 스킨로션으로 마몽드 무궁화라인이 유명하다고해서 찾아보다가 여인닷컴이 제일 저렴해서 사봤어요 ㅎㅎ로션먼저 사고 몇주 뒤에 스킨샀는데 처음부터 기획으로 살걸그랫네요ㅜㅜ 아무튼!! 저는 스킨이 좀 더 피부에 쫙 스며드는게 짱 좋은거같아요 향기도좋구요 ㅋㅋㅋ 여름에는 무거울거같긴한데 여름제외한 건조한날에는 정말좋을거같네용 ㅋㅋㅋ 재구매의사 100퍼입니닷,1
13,평점5,21.03.10.,"필요한 화장품을 좀 몰아서 같이 샀더니
샘플도 많이 챙겨주셔서 일단 기분 너무 좋았구요! 쓰던 화장품 중 스킨이 떨어져서 고민하다가 마몽드꺼 다시 써보려구요! 마몽드꺼 사용해봤을때 느낌이 좋았던 터라 기대중이요!",1
14,평점3,18.03.13.,스킨 소프너가 필요할 때 딱 아모레퍼시픽 행사를 하더라구요. 모든 아모레퍼시픽 상품창에 할인쿠폰 이동창이 링크돼 있으니 다운받고 주문하려는데 쿠폰이 안 뜨더라구요. 헤메다가 보니 상품이 몇가지로 지정돼 있더군요. 오해없도록 정확한 구분이 필요할 것 같아요. 마몽드 순하고 좋아요.,0
15,평점5,18.03.27.,"인기품목인지 매장에는 품절
매장에서 보고 구입합니다
인기품목인지 매장에는 품절이네요
가격도 저렴하고
바림성도 좋으며 흡수도 빨리 되고
향도 은은하니 자극적이지 않네요
로션보다 스킨을 배 이상 사용하는 저롯선
무겁지않고 산듯해서",1
16,평점5,18.05.03.,맘에 들어요 잘 산것 같아요~ 원래 하다라보꺼만 쓰다가 갑자기 쓰기 싫어져서 구매를 했거든요 화장수로 닦아내며 쓰는거라 물같은게 싫어 ㅎㅎㅎ 테스트하고 구매한거라 인터넷이 훨씬 싸게 사서 기분이 좋네요 배송하신분도 친절하시구요 ㅎㅎㅎ 많이 파세요~,1
17,평점5,21.03.11.,엄마 사용하려고 구매했어요. 원래 사용하는 브랜드가 있는데 스킨만 다써서 따로 구매해봐요. 촉촉한것 같아요. 샘플은 이것저것 사서 꽤 많이 왔네요.,1
18,평점5,21.03.11.,엄마가 늘 쓰는 기초세트예요 성분도 좋고 촉촉하고 순해서 좋아요 믿고 쓰는 마몽드^^,1
19,평점5,20.07.25.,"늘 사용하던 제품
싸게 잘 샀네요
아직 사용 전,,,
딥클린징,,, 사은품 맘에 들어요
75그람 양도 꽤 되네요^^",1
20,평점5,21.01.20.,나 쓸려고 샀는데..포장되서 오니 기분이 좋으네요~~^^ 오랜만에 포장지 뜯어봐요ㅋㅋ 뽁뽁이도 세상꼼꼼하게 왔어요 쓰기도 전이지만 판매자님 정성에 감동입니다~~,1
21,평점5,21.05.05.,얼굴엔 캐모마일쓰고여 등드름 가드름때문에 등 가슴엔 로션은 안바르고 보습좋은스킨 쓰는데 이게 딱 좋아요. 냄새도 넘 좋구여.,1
22,평점5,21.05.11.,"징짜 이거는 저의 인생템입니다 ,, 한 5통 넘게 쓰고있는거같아욧 짱짱쵝오 절대 단종시키시면안돼요ㅠㅅㅠ",1
23,평점5,21.04.19.,몇통 째 꾸준히 쓰고 있는 제품이에요. 무난해서 좋아요. 온라인으로 저렴하게 구입할 수 있어 좋네요,1
24,평점5,21.04.17.,건조한 피부가 많이 좋아졌어요. 결도 부드러워지고 향도 좋고 만족합니다.,1
25,평점5,21.05.08.,샘플써보고 좋아서 구매했어요. 고보습스킨이라 착착 붙고 촉촉해요.,1
26,평점5,21.05.07.,가격도 싸고 좋은 제품입니다,1
27,평점5,21.05.05.,촉촉하고 좋아영 잘쓸게요,1
28,평점4,21.04.29.,가격대비 짱이네요 굿굿,1
29,평점5,21.04.20.,"쓰던 제품인데 떨어질 즈음에 행사를 해서 냉큼 구매했어요.
스킨레이어링할 때 마지막 스킨으로 써요. 건성피부인데도 마지막 단계에 사용하면 촉촉함이 오래 가서 계속 사용하고 있어요.
보내주신 사은품도 잘 쓸게요",1
30,평점5,21.04.12.,건성인데 항상 쓰는거예요~ 촉촉하고 자극적이지 않아 좋아요^^ 저렴하게 구매 잘했어요~,1
31,평점5,21.03.31.,선물할려구샀는데 무난하고 괜찮아요 사은품도 보내주셨네요 잘 쓸께요,1
32,평점4,21.05.10.,여름 빼고 나머지 계절에 수분기초 단계로 쓰기 좋은 것 같아요,1
33,평점5,21.05.01.,"아들선물로 줬는데 좋다고해오
샘플많이보내줘서 감사합니다",1
34,평점5,21.05.01.,잘사용하고있습니다 저렴한가격에 구매했어요,1
35,평점5,21.04.24.,샘플과 마스크팩까지 완전 만족해요!,1
36,평점5,21.05.08.,사계절 이거만 써요 좋아요,1
37,평점5,21.05.07.,세통째인가 쓰는데.좋아요,1
38,평점5,21.05.06.,늘 애정하는 애정템^^,1
39,평점4,21.04.21.,빠른 배송과 샘플도 많이 주시구 감사해요 ㅎㅎ,1
40,평점5,21.05.10.,너무 촉촉하고 순하고 좋습니다...,1
41,평점5,21.03.29.,"착한가격좋은품질화장품같아요^^
처음써봤는데만족해서재구매해요~",1
42,평점5,21.04.15.,은은한 향에 사용감 가볍고 촉촉하니 잘 발려요. 끈적임도 없어서 항상 사용하는 제품입니다.,1
43,평점5,21.04.15.,"흡수도잘되고 악건성인데 건조함이 많이좋아졌어요 로션,에센스 다좋아요",1
44,평점4,21.04.29.,엄마가 촉촉하다고 이것만 쓰세요,1
45,평점4,21.04.19.,좋은거 같아요..!,1
46,평점5,21.04.07.,"세라마이드 성분이 좋으니 삿어요
얼마나 있는지 모르지만 효과좋길 바랍니다.",1
47,평점5,21.04.12.,두번째구매 내피부에잘맏으니 가격을떠나서 최고인듯하네요 굿!!이예요!!,1
48,평점5,21.04.15.,물스킨이 아닌 약간 걸쭉한 제형이라 건조한 계절에 발라주기 딱이예용~~,1
49,평점4,21.04.07.,항상 사용하던거라 구매해요 저한테는 잘맞아요,1
50,평점5,21.04.05.,여기서 또 구매할께요,1
51,평점5,21.03.17.,로션은 많이 남아서 스킨만 주문했어요 향도좋고 유통기한도 넉넉해요~,1
52,평점4,21.04.30.,잘 받았습니다 잘사용중입니다 감사합니다 잘받았습니다,1
53,평점5,20.12.11.,샘플까지 넉넉히 챙겨줘서 좋아요,1
54,평점5,21.04.02.,재구매입니다 너무 좋아여,1
55,평점5,21.03.25.,촉촉하고 너무좋아요,1
56,평점5,21.04.01.,계속 사용하던 제품 구매했어요 특별한 이상없이 잘 사용 중,1
57,평점5,21.04.08.,항상 마몽드 무궁화라인만 쓰고 있어요~ 항상 좋아요!,1
58,평점5,21.03.03.,엄마가 스킨이 필요하다 하셔서 주문해봤어요! 가볍고 좋다 하십니다 :) 근데 정말 샘플 많이 주셨어요! ㅎㅎ잘 쓰고 또 시킬게요!,1
59,평점5,21.02.24.,"걸쭉한 제형의 스킨이라서 겨울같은 건조한 계절에 쓰기 좋아요:)
가성비 짱짱입니다!",1
60,평점5,21.02.28.,두번째구매입니다 흡수력도맘에들고 보습력도좋터라구요 가격부담없어 두세번덛바르니 좋은거같아요,1
61,평점5,21.03.15.,빠르게 다쓰고 한통 더 주문했어요.. 대만족이에요,1
62,평점5,21.03.07.,"유통기한도 길고 좋아요
매번사용하는제품",1
63,평점5,21.03.16.,배송비포함해서저렴한가격에구매했어요,1
64,평점4,21.03.09.,상품이 좋고 배송도 빠릅니다,1
65,평점5,21.03.09.,엄마가 이것만 써서 두개 주문했어요~ 단종 될일 없겠죠?? 사은품도 많이주셧네요 마스크팩 세개 크림 두개!! 엄마 다쓰면 또 재주문할게요^^ 배송은 주말끼고 2-3일 걸렸습니당,1
66,평점5,21.04.04.,"빠른배송 감사합니다~^^
엄마가 좋아하는 토너 칼배송",1
67,평점5,21.03.12.,신랑이 남자 화장품 건조하다고 항상 마몽드 사달래요 ㅎㅎ,1
68,평점5,21.02.20.,늘 사용하는거에요~~저렴한가격에 겟해서 좋아요^^,1
69,평점5,21.03.15.,"재주문 했어요
마몽드 기초 너무 순하고 좋아요",1
70,평점5,21.03.05.,늘사용하는 스킨이에용. 좋아요,1
71,평점3,21.03.05.,좋아요 늘쓰던거 싸게삼,0
72,평점5,21.03.14.,수부지에게 잘 맞아요,1
73,평점5,21.03.05.,항상쓰던거 ..좋아요,1
74,평점5,21.03.26.,늘계속 쓰는제품이에요^^ 어떤걸써도 요거못따라와요ㅋㅋ 늘 착한가격에 사은품까지 듬뿍챙겨주시고 감사합니다♡♡♡,1
75,평점5,21.03.12.,촉촉해서 좋아요~ 자극적이지 않고 순해서 피부진정 시킬때 좋아요~,1
76,평점5,21.03.04.,"촉촉하고 제 피부에 잘 맞아서 항상 쓰는 스킨인데, 이번에 구입할 땐 샘플도 많아서 더 좋았습니다.",1
77,평점5,21.02.14.,계속 사용하던 스킨이지만 촉촉하고 흡수도 잘되요. 가격도 좋아서 계속 구입하게 되네요.,1
78,평점5,21.02.17.,촉촉하고 향도 은은해서 좋아요,1
79,평점5,21.02.16.,항상 쓰는 제품이에요 굿,1
80,평점5,21.01.23.,엄마가 자주 사용하시는 거라 샀어요. 챙겨주신 것들 다 잘 쓸게요. 감사합니다~,1
81,평점5,21.02.04.,마몽드는 기초 화장품으로 쓰기에 좋아요. 촉촉하게 잘 발리고 끈적임 없어서 자주 구입합니다. 가격도 저렴하기 만족합니다.,1
82,평점5,21.01.09.,"향도좋고 맘에 들어요!

잘쓸께요~",1
83,평점4,21.02.17.,마몽드 세라마이드 좋아요,1
84,평점5,21.02.17.,"매번 쓰는 것들
좋아요",1
85,평점5,21.02.17.,건성인데 이거만 써여,1
86,평점5,21.02.03.,몇년째쓰고있어요추천하고싶어요,1
87,평점5,21.04.21.,"이거 쓰다가 랑콤 핑크색 건성 스킨 쓰고 실망하고 다시 마몽드 쓰기로 했어요, 스킨 바르고 10분 뒤 경과해도 피부 촉촉하고 향이 향긋합니다.",1
88,평점5,21.02.02.,배송 빠르고 워낙 오래도록 사용중인 제품입니다. 좋아요 마몽드 계절 별로 있어서...,1
89,평점5,21.02.10.,"촉촉하니 좋아요 샘플도 3개나주시고 감사합니다.
또 애용할께요",1
90,평점5,21.01.08.,사용해보고 맘에들어 또 구입합니다..,1
91,평점5,21.01.25.,매번쓰는제품 너무 좋습니다,1
92,평점3,21.02.02.,마몽드스킨 깔끔합니다~,0
93,평점5,21.01.26.,"항상 쓰는 스킨 로션입니다.
촉촉하고 가성비가 아주 좋습니다.",1
94,평점5,20.12.19.,항상 쓰고 있어요 매번 매장에서만 사서 쓰고 그랬는데 이렇게 주문해도 너무 좋네요 샘플도 많이 주시고 잘쓸게요 감사합니다,1
95,평점4,21.04.29.,늘 쓰는거라 삽니다. 이번에는 사은품도 많이 주셔서 좋았어요,1
96,평점5,21.01.16.,"튼튼한포장도 좋고, 배송빠르고,유통기간도 길어요",1
97,평점5,21.01.28.,"제품 좋습니다
스킨소프너는 촉촉하고 좋네요",1
98,평점5,21.01.17.,늘 쓰던 상품이라 잘 쓰고 있어요,1
99,평점4,21.01.20.,좋아요 감사합니다 수고하세요,1
100,평점5,21.01.24.,"재구매 했습니다
촉촉해요 ㅎㅎ",1
101,평점5,21.01.22.,항상 쓰는데 촉촉하고 좋아요!,1
102,평점5,21.05.10.,가격대비 품질은 좋아요,1
103,평점3,21.01.12.,가격이저렴하네요 그럭,0
104,평점4,21.05.10.,저렴하게 구입해서요,1
105,평점5,21.05.09.,"건성피부에 잘 맞아요
촉촉해서 좋아요",1
106,평점5,21.01.08.,"늘 쓰는데 좋아요
배송도 빠르고 좋아요
또 주문할게욤",1
107,평점5,21.01.10.,정말 좋아요 감사합니다 ㅎㅎ,1
108,평점5,21.01.02.,꾸준히 쓰는 제품인데 저렴한 가격에 득템했어용ㅎㅎ,1
109,평점5,21.04.27.,좋습니다 항상 이거써요 피부가 좋아진거 같슴돠,1
110,평점4,21.04.11.,늘 쓰던 제품 저렴하게 샀구 잘쓰겠습니다,1
111,평점5,21.01.15.,너무촉촉하고좋아요 재구매각입니다,1
112,평점5,21.04.14.,급하게 시켰는데 향이 너무 좋네요~~,1
113,평점5,21.05.09.,순하게 매일 잘 사용할듯 합니다,1
114,평점5,21.05.01.,가성비가 매우 좋은거 같습니다,1
115,평점5,21.01.12.,한번썼는데도 촉촉하니 좋아요,1
116,평점4,21.04.23.,저렴하며 촉촉해서 좋아요.,1
117,평점5,21.04.26.,선물했어요 좋아하시네요,1
118,평점5,21.05.09.,가성비쩌는 마묭드 스킨,1
119,평점5,21.04.23.,원래쓰던거에요 죠아요,1
120,평점5,21.01.10.,순하고 좋은 것 같아요,1
121,평점5,21.05.04.,마몽드라 믿고 씁니다,1
122,평점5,21.05.09.,그냥 편하고 좋네요. .,1
123,평점5,21.05.12.,촉촉하고 흡수잘돼요.,1
124,평점4,21.05.08.,무난합니다,1
125,평점5,20.12.21.,"쟁여두고 써보려고요.
생각만큼 향은 그렇게 제 취향은 아니지만
정말 놀라운 가격에 좋은 제품 쓰는 거 같아요.",1
126,평점5,21.03.30.,"최애템 ~ 에센스같은 농축된 스킨이라 건조한 제 피부에 진짜 잘 맞고 ,이거 안쓰고 다른거 쓰면 벌써 피부가 건조한게 느껴집니다 매우 만족하며 쓰고 있어요",1
127,평점5,20.12.20.,"에센스같아서 흡수도 잘되고
가격도 저렴하니 좋아요~^^",1
128,평점4,21.04.03.,보습력이 좋고 촉촉해서 피부가 부드러워지네요,1
129,평점5,21.04.11.,샘플도 괜찮고 가성비좋게 잘 샀습니다,1
130,평점5,21.04.12.,빠른 배송 가격대비 너무 좋아요,1
131,평점5,21.04.30.,가격대비.너무 좋은 스킨입니다,1
132,평점5,21.05.01.,네 친구에게 이야기해주었어요,1
133,평점5,21.04.24.,자렴한가격애 잘 받았습니다,1
134,평점5,21.01.03.,가성비 좋은 아이템 좋아요,1
135,평점4,21.01.01.,항상 구매하는 제품입니다,1
136,평점5,21.04.26.,촉촉하니 보드랍네요,1
137,평점5,21.04.14.,피부 흡수가 너무 잘되요! 여름에도 스킨케어를 촉촉하게 하는 게 좋다! 라고 하시는 분들에게 추천드려요 무겁지 않은 제형임에 비해 촉촉해요,1
138,평점5,20.12.18.,늘 쓰던 제품이라 주문해ㅛ어요! 빠른 배송 감사합니다,1
139,평점5,21.04.08.,"마몽드 오랜만에 다시 써보는데
오래가는 브랜드는 이유가 있는듯 합니다
잘 쓸께요",1
140,평점5,21.04.28.,배송도 빠르고 좋아요ㅎㅎ,1
141,평점5,21.03.23.,몇년전부터 꾸준히 사용하는 데일리 무난템인데 저렴하게 잘 구매했어요^^,1
142,평점3,20.12.17.,향이라우발리는 느낌은 촉촉하고 좋은데 바를때 좀 따가워요. ㅠ,0
143,평점5,21.04.04.,피부가 건조해서 항상 이것만써요 촉촉함이 오래가거든요,1
144,평점4,21.03.17.,항상 쓰던거라서 좋아요^^ 배송도 적당하고 향도 좋네됴,1
145,평점5,21.03.30.,이렇게 샘플까지 오고 저렴하게 잘구매했어요.,1
146,평점5,21.04.15.,스킨이 많이 필요해서 별도로 구매했어요,1
147,평점5,20.12.01.,늘 쓰는 제품이에요. 가성비 갑입니다,1
148,평점5,21.03.30.,항상재구매해서애용하는제품입니다,1
149,평점5,21.04.05.,포장도 잘되있고 저렴해서 좋아요,1
150,평점4,20.12.18.,좋은데 상품이 찢어져서 욋어요,1
151,평점5,21.04.06.,사용해 보니 제품이 좋아서 계속 사용중 이네요 일단 제품이 순하고 보습도 좋고 무엇보다 끈적임이 없어서 아주 좋아요 앞으로도 죽 사용 할꺼에요,1
152,평점4,21.04.03.,촉촉해서 건성피부에 좋네요,1
153,평점5,21.04.18.,한번써보곤 여기꺼만씁니다,1
154,평점5,21.04.14.,최고입니닺ㅎ 아주 좋아욯,1
155,평점5,21.04.17.,피부자극없고 편안합니다,1
156,평점5,21.04.18.,너무 부드러워서 좋아요,1
157,평점5,20.12.08.,촉촉하고 향도좋아요,1
158,평점5,21.04.19.,배송빼고 다 좋아요,1
159,평점4,21.04.06.,"향도 괜찮은데,첫날 사용후 얼굴이 약간 붉어서 며칠후 사용하기로,,",1
160,평점5,21.03.24.,이것만써요!! 사계절 내내 안끈적한데 촉촉함 오래가고 좋아요. 할인하니까 넘 좋아요ㅠㅠ근처에 매장 다 없어져서 슬픈데 계속 할인해줬으면 좋겠어요ㅠㅠ,1
161,평점5,20.11.19.,"늘 쓰는 스킨인데 세일해서 저렴히 구매했어요

생각지 않은 사은품도 왔네요",1
162,평점4,20.11.30.,"우연히 사용해보고 스킨은 이것만 써요.
제형이 너무 맘에 들어요.",1
163,평점5,21.03.26.,쪽쪽하고부드럽게흡수되네요^^저렴가격대에좋응제품이에요강츄,1
164,평점5,21.04.08.,이전부터 계속 쓰던 스킨제품인데 피부에 잘맞는거 같아요,1
165,평점5,21.03.17.,촉촉한 수분감이 오래 지속되고 끈적이지 않아서 좋아요.,1
166,평점4,21.03.20.,스킨만 다써서 구매했는데 쿠폰쓰고 저렴히 샀어요,1
167,평점5,21.03.27.,자주쓰는 제품인데 배송도 빠르고 만족합니당,1
168,평점5,21.03.17.,언젠가부터 사용하게된 제품인데 괜찮아요,1
169,평점5,21.03.10.,항상쓰던 스킨들 트러블토너는 닦토로 스킨소프너는 봄 가을 겨울에 좋은 스킨 순하고 좋아요 샘플도 많이주고 좋네요~~,1
170,평점4,20.12.03.,쓰던거라 나름싸겐사세 좋아요,1
171,평점5,20.12.16.,"원래 계속쓰고있는 최애템입니다^^ 할인마니 받아서 더좋아요~~엄마랑 같이쓰고있어서 두개주문했어요
촉촉해서 겨울에는 더좋아용 ㅎㅎ 사은품도 챙겨주셔서 감사합니다^^ 코로나조심하세요 모두~~♡♡♡",1
172,평점5,21.04.06.,주기적으로 구매하는 제품이에요. 꾸준히 믿고쓸수 있는 제품이라 좋습니다 :) 배송도 빨랐어요,1
173,평점4,21.03.19.,가격도저렴하고마음에드네요,1
174,평점5,20.12.06.,묽지 않은 타입이라 좋아욧!!,1
175,평점4,21.04.01.,쓰던 제품이라서 재구매해요,1
176,평점5,21.03.17.,받은사람이 매우 만족한대요,1
177,평점5,21.04.07.,재구매할려구요 좋아요,1
178,평점5,20.12.11.,오래쓰니 정이 가네요,1
179,평점4,21.03.24.,저렴하게 사서 좋아요,1
180,평점4,21.03.24.,저렴하고 좋아요,1
181,평점5,21.04.04.,싸고 좋네요,1
182,평점5,21.04.12.,너무 너무 좋아용ㅎㅎ,1
183,평점5,21.03.18.,"잘 받았습니다^^
포장 너무 잘 해주시네요!
오랜만에 사용해봅니다.
유분기는 없고 산뜻하네요.
촉촉함이 오래 남길 기대해봅니다♡",1
184,평점1,21.03.08.,이미 사용중입니다 만족합니다 다만 가격이 너무 비싸서 ㅠ,0
185,평점5,21.03.11.,향도은은하고 촉촉하고좋습니다사은품도 좋구요,1
186,평점5,21.03.27.,마몽드 쓰기 좋아요 부드럽고 촉촉해요 좋아서 항상 써요,1
187,평점5,21.03.16.,만족합니다. 발송도 빠르고 샘플도 고맙습니다,1
188,평점4,21.03.10.,늘 쓰던거라 믿고 구매했어요 사은품도 챙겨주셔서 감사합니다,1
189,평점5,20.12.05.,늘 사용하는건데 너무 좋아요! 추천추천,1
190,평점5,21.03.06.,예전에 쓰고 괜찮아서 재구매했습니다. 끈적끈적하지도 않아서 사용하기 좋습니다.,1
191,평점5,21.03.08.,"가격도 저렴하고 배송도 빠르고 좋습니다
샘플 많이 주셔서 감사합니다",1
192,평점5,20.11.10.,칼배송입니당ㅋㅋ배송도 빠르고 뽁뽁이에 안전하게 잘 왔어용 유통기한도 넉넉하고 가격도 아주만족스럽습니당 잘쓸게여!,1
193,평점5,21.03.11.,"세라마이드 크림만쓰다 스킨도 좋을거라
믿고 주문햇어요",1
194,평점5,21.03.20.,"촉촉하고 좋아요
같이 온 로션 샘플도 괜춘",1
195,평점5,21.03.15.,좋아요 감사합니당 저렴하게 구입했어요,1
196,평점5,21.03.07.,마몽드 수분보충의 최고의 상품이네요,1
197,평점5,20.11.29.,매번 구입 해서 잘 사용하고ㅜ있어요,1
198,평점5,21.03.23.,배송두 빠르네요. 사은품 누락없이 잘 왔어요. 유통기한은 2023년 12월까지네요.,1
199,평점3,21.03.06.,착한 가격에 좋은 제품을 구매했어요,0
200,평점5,21.03.20.,배송도 빠르고 상품도 최근거에요,1
201,평점5,20.11.11.,촉촉하고 좋아요 항상쓰던거에요,1
202,평점5,21.03.17.,촉촉하게 잘 흡수되는것같아요,1
203,평점5,21.03.19.,깨끗하고 부드러워서 좋아요,1
204,평점5,21.03.15.,향기도 좋고 막쓰기 좋아요^^,1
205,평점4,21.03.13.,자주 사용하는 상품이예요~,1
206,평점5,21.03.13.,양도 많고 향도 만족합니다,1
207,평점5,20.12.01.,샘플써보고 순해서써봐오,1
208,평점5,21.03.15.,감사합니다. 잘 쓸께요^^*,1
209,평점5,21.03.07.,가볍게 사용하기 좋아요,1
210,평점5,21.03.24.,마몽드기초만 사용해요,1
211,평점5,20.11.21.,촉촉하고 좋습니다~~,1
212,평점5,21.03.16.,가성비가 좋아요,1
213,평점5,21.03.16.,조아요조으네요딱조아요,1
214,평점5,21.03.03.,돈 좀더 주고 작은 사이즈까지 사는게 전 더 좋더라구요. 휴대할수 있어서요. 그래도 쿠폰 써서 좋은 구매했어요~,1
215,평점4,21.03.02.,"스킨만 필요해서 급하게 구매 했는데요.
써보니 촉촉하고 향도 그리 진하지
않아서 좋네요~^^",1
216,평점5,20.06.23.,사용하던건데 저렴해서 구매했어요~ 착한 가격에 유통기한까지 길어서 만족합니다^^,1
217,평점5,21.03.16.,아이고 어머니께서 로션을 말씀했는데 스킨을 샀네요 불효자는 웁니다ㅠㅠ,1
218,평점5,21.03.02.,"아주 만족하는 제품이예요~
스킨은 요것만 쓰고 있어요~^^",1
219,평점5,21.03.05.,배송 중 파손이 있었지만 본품은 멀쩡한게 다행입니다.,1
220,평점5,21.03.11.,무거운 감이 없고 가볍고 깔끔해서 재구매 했습니다,1
221,평점5,21.03.13.,총알배송감사요^^내가원하던젤타입이라좀네요,1
222,평점5,20.10.21.,늘 쓰던 제품 입니다. 촉촉하고 너무 좋아요 ~,1
223,평점5,21.03.03.,좋아요~포장도 업그레이드되어서 좋네요.,1
224,평점4,21.03.11.,여행용샘플도 챙겨주셔서 감사해요,1
225,평점5,21.02.27.,친구 선물로 사줬는데 좋아하네여!,1
226,평점4,20.10.31.,가성비가 좋아 계속사용중입니다.,1
227,평점5,21.03.08.,"딸들이 사용합니다.
촉척하다네요.",1
228,평점4,21.02.28.,발림성도 좋고 양도 많인 좋아요,1
229,평점5,21.03.02.,"만족합니다
보습도 좋고 용량도 많아서 좋아요
사은품도 감사합니다",1
230,평점4,21.03.14.,용량이많아서넉넉하게잘씁니다,1
231,평점5,21.02.23.,항상 쓰는 제품이라 좋아요~~^^,1
232,평점5,21.03.07.,빠른배송감사드립니다,1
233,평점5,21.03.09.,저의 피부에 잘맞아요,1
