,content,ans
11,"개인적으로 토너는 무난한게 좋은거라고 생각해요!
초예민성수부지라 토너 잘못 써서도 트러블이 종종 올라오는 피부지만 비플레인은 순하고 좋았어요!!
그냥 평범한 물토너같이 생겼는데 흡수되고 나면 촉촉함이 느껴지는 토너에요.
닦토에 챱챱 흡수시키면 딱 좋아요 굿",1
12,"세안후 발랐을때 굉장히 촉촉해져요
그리고 향!와..진짜 달달(?)한 향이나요
너무 기분좋은향인것같아요
토너가 나오는 입구가 작아서 양조절이
어렵지만 많이 사용하다보면 요령이 생겨서

얼굴땡김도 없구..아주 좋아요👍👍",1
13,"한통을 모두 비우고 작성한 후기입니다.
트러블이 자꾸 올라와서 구매한 토너인데 확실히 트러블은 올라오지 않더라구요!
하지만 극건성이 저에게는 촉촉함은 부족했어요.
토너를 한 다섯번 덧발라도 그러하였습니다..
그래도 그건 다른 제품으로 덧 발라도 되니 상관없었어요! 우선 피부에 제일 먼저 닿는 토너가 중요하니깐요!
.",1
14,"마**장 세럼스킨 사서 썼다가 속건조가 있어서 이 제품도 샀어요~
이 제품 쓰니까 속건조는 없어요!(당김 없음)
향도 은은하고 살짝 달달한 향이에요.
마음에 들어요~ 겨울엔 이 제품을 사용하려구요. 그리고 계속 사용해보고 괜찮으면 재구매 의사 있습니다~:)",1
15,수부지에 턱과 아래볼은 건성인데 최근 건조가 심해져서 수분공급과 피부장벽 회복이 시급하다고 생각이 들어 찾아보던 중 디파님 추천있어서 구입해봤는데 너무 맘에 들어요. 물 재형에 끈적임 없이 발리고 빠르게 흡수되면서 촉촉하고 보드랍게 마무리되는게 좋아요. 평소에 토너는 수분이 채워지는 느낌은 없었는데 이건 가볍게 흡수되면서 수분감이 남는정도가 물코팅이 된다고 해야하나 너무 괜찮아요. 물론 에센스나 앰플의 수분감이랑은 다르지만 토너에서 어느정도 수분이 채워지니까 에센스 효과도 커지는 느낌이었어요. 강한 향은 거부감 있는데 향도 거의 없어서 좋아요.,1
16,"처음 구입때부터 디파님 추천목록 중에서 저한테 맞을 것 같은 토너를 골라서 샀어요.
사용한지 두달쯤 되었는데 첨엔 화장솜으로 닦아내듯 썼는데 너무 헤퍼서 지금은 흡토로 사용하고 있어요.
트러블이 아주 좋아졌고 약산성이라 자극이나 당김없이 가성비 아주 좋은 닦토 흡토 가능한 토너라고 생각합니다.",1
17,처음엔 보고 그냥 물토너같아보여서 건조하겠구나 좀 실망했는데 사용해보니 피부결도 달라지고 그리 건조하지도 않아요. 지루성피부염 이라 민감한데 여드름도 안 나고.. 괜찮네요. 무난하면서도 괜찮아서?ㅎㅎ재구매의향은 있음,1
18,"건성에 가까운 복합성/민감성 피부
기초제품 유목민이었는데 드디어 저에게 맞는 제품을 찾은 것 같아서 좋아요 제가 할 수 있는 모든 검색엔진을 동원해서 광고제품 거르고 성분 안맞는거 거르고 하다 정말 2-3일만에 결정한 제품이었어요 그 시간을 보람있게 만드는 최애템이 될 것 같아요 제형은 물처럼 가볍게 보이지만 바르면 피부에 스며들면서 수분을 가둬주는 느낌이에요 요즘 입 주변 트러블로 너무 스트레스 받고 있었는데 이럴 땐 약산성토너가 좋다고 하더라고요 보틀도 예쁘고 가격도 착하고 재구매 의사 100이에요 좋은 제품 감사합니다",1
19,"얼굴이 건조하거나 당기는 느낌은 없었고, 30대 되면서부터...트러블나기 시작하더니 양쪽 볼에만 사춘기때도 절대 안나던 트러블이 한두개씩 없어졌다 새로나고 없어졌다 새로나고 반복 중이었는데 이거 바르고 난 후 부터 횟수가 좀 줄어든 것 같고(토너때문인지 이건 정확히 모르겠음)
턱 밑에 좁쌀. 화이트헤드는 점점 줄어들더니 좁쌀은 이제 완전 없어졌어요.
뾰루지 짜고 그 날 저녁에 토너로 세겹 바르고 마xㄱㅈ에센스 바르고 자면 다음날 붉은기 다 사라짐! 저는 효과 보고 있는 것 같아서 한달 후기 남겨요^^",1
20,"2통째 다 썼어요. 토너를 많이 쓰는 편이라, 구매한지 딱 한달 만에 다 썼어요. 화장솜에 묻혀서 닦토로 사용하고, 한 번 더 그냥 손으로도 발라주다 보니까 금방 쓰더라구요. 제가 수분부족형 지성 피부인데, 제 피부에 잘 맞았어요. 피부 진정도 잘되는 느낌이었고 속당김이 안느껴지고 보습이 잘된다는 느낌을 받았어요. 그리고 향도 거의 무향에 가까워서 사용할 때 거부감도 안들었구요. 피부에 자극도 안가고 순해서 좋았어요. 무엇보다 성분도 되게 순해서 마음에 들었어요. 용량에 비해 가격이 조금 센편이긴 한데, 제 피부에도 잘 맞고 성분도 좋아서 만족스러웠어요. 또 구매해서 쓰려구요!!",1
21,제품은 정말 좋았어요 자극 없고 그냥 액체에 불과한데도 바르고 나면 유분감이 아닌 수분감이 채워지는 느낌이었어요. 이때까지 써본 토너중 제일 좋았어요. 근데 결정적으로 통이 너무 심하게 약함.. 실수로 한번 떨어뜨렸는데 곧바로 입구부분이 쪼개지면서 내용물 다 쏟아져서 다 버렸네요..결국 새로삼 용기 개선이 필요한듯 합니다,1
22,지성 피부인데 화해 어플 보고 독도 토너 쓰다가 다 써서 이번엔 다른걸 써보고 싶어서 구매했는데 토너 가지고 피부의 변화를 기대하진 않아요 여름에 로션 바르기 무거워서 토너로 피부결 정리만 하고 있는데 향도 거의 안나고 은은한 편이고 약산성이라 성분도 순해서 좋은 것 같아요 효과는 좀 더 써봐야 알 것 같아요,1
23,"진짜 촉촉 대박이에요 겉에만 잠시 촉촉한게 아니라 진짜 속까지 채워주는 느낌이에요 ㅠ 전에 쓰던 스킨이랑 로션은 바를땐 촉촉하고 산뜻해도 시간 좀 지나면 피부가 땡겨서 로션을 한번 덧바르거나 오일을 발랐거든요 ㅠ 근데 이거 쓰고 난 이후로는 이거 하나만 발라요! 솜에 챡챡 뿌려서 피부결 따라 바르고나면 시간 지나도 땡김 전혀없음! 그렇다고 끈적임이 남는 그런 제형도 아님! 물처럼 흐르는 가벼운 제형인데도 땡김없이 속까지 촉촉한데다가 끈적거리는것도 전혀 없구..넘 최고 ㅠ 근데 피부땡김 없고 순한건 진짜 최곤데 트러블케어는 잘 모르겠어요 애초에 중딩때 이후로는 어느 제품을 써봐도 피부가 완전히 좋아진 적이 별로 없었기에... 트러블케어는 그냥저냥이에요! ㅎㅎ 그래도 전 이거 만족스러워서 다 쓰면 또 사려구요 전에 쓰던건 여러번 덧발라도 계속 땡겨서 겨울철 되면 추가적으로 바르는게 너무 많아서 귀찮고, 피부도 답답+끈적이라 좀 짱났는데 이건 다른거 덧바를 필요없이 이거 하나만 발라도 땡김 전혀 없고 끈적임도 전혀 없이 산뜻해서 ! 다만 트러블케어 기능은 잘 모르겠음 이전과 다를바 없음ㅋㅋㅋ 걍 ㅎ",1
24,"아주아주아주 만족하며 쓰는 토너!!
여름에는 이거 바르고 에센스/ 겨울에는 이거 바르고 에센스, 탄력크림 바르면 끝!!!!!
안끈적이고 좋아요, 가격대비 아주아주굿
좁쌀 다 없어짐 가끔 매직데이에 왕 뾰루지 나는데 안짜고 크게 올라온 날 이거 바르고 녹색오일 톡톡 찍어두고 자고 일어나면 반은 가라앉아있음!!! 좁쌀 없애줘서 고마우어",1
25,"40대 탄력 잃은 건성 피부가 쓰기에
아주 깊은 보습은 안되는거 같아요
바르고 난뒤 촉촉 하긴 해요
20~30 대 아직 탄력을 잃지 않은 피부에는 처음 발랐은땐 산뜻 하면서도 두드리고 나면 촉촉허니 좋을거 같다 생각은 듭니다
성분 이 좋다하니 좋겠거니 하고
사용 중입니다",1
26,저는 수분부족 복합성 피부에 천연 화장품도 성분이 안맞으면 바로 뒤집어지는 초민감성 피부예요 친구가 여기 화장품 괜찮다고 추천해줘서 비플레인 제품을 처음 구매했고 스킨 정착템 됐습니다 너무 좋아요!! 우선 세수하고 스킨만 바르고 잠깐 다른일하다 로션을 발라도 피부가 전혀 안당겨요 완전 촉촉 부족했던 유수분 밸런스를 맞춰주는지 트러블도 들어가고 홍조도 옅어졌어요 저한테는 진짜 너무 좋아요!!,1
27,"두번째 구매입니다.
제품은 나쁘지 않았어요
초4 딸 이 쓰는데 딱히 트러블도않나고 좁쌀트러블땜시샀는데 같이 구매한 세안제랑 같이써서 긍가 많이좋아졌어요
근데 별하나를 뺀이유는...통이 너무쉽게 깨졌어요
바르려다 방바닥에 떨궜는데 두동강 나서..토너만
다시 사게됐어요",1
28,전엔 키엘스킨을 썼었는데 딱히 좋은걸 모르겠어서 바꿔볼까하다가 디렉터파이님 블로그를보고 가격도 저렴하고 다른사람들이 리뷰한것도 촉촉하고 좋다고해서 주문했어요 화장솜에묻혀서 닦듯이 한번 에센스바르듯 한번 더 세겹토너했더니 첨엔 좋은지 1도 모르겠더니 지금은 촉척하니 너무좋아요 근데 제가 사고 바로 가격이 내려갔네요 ㅠㅠ 다쓰고 또 재구매생각있어요~ 많이파세요,1
29,"비플레인 토너 다 써가서 새로운 토너쓰고 싶어서
다른거 샀다가 트러블 올라와서 다시 비플레인으로 돌아왔어요.
비플레인꺼 쓰니 트러블이 가라앉았어요.
좋아요.
그 사이 리뉴얼도 되서 라벨지도 분리해서 버릴 수 있어서 더 좋네요!!!",1
30,"☝🏼 묽은 제형인데 흡수속도는 엄청 빠르진않고 몇번 두드리면 흡수돼요!
✌🏻 토너임에도 보습감이 느껴져요! 속은 수분으로 촉촉하게 채워주고 다른 토너는 흡수 후에는 건조했는데 이건 흡수되고도 기분좋은 보습감이 느껴져요. 촉촉한데 끈적이지않아서 저처럼 건성인분들 뿐만아니라 피부타입 상관없이 만족할거같아요!
👌🏻성분도 검증된 착한성분들이라 아주 맘놓고 쓰고있습니다😘

다만 가격대비 적은다ㅠㅠ",1
31,이미 한통을 깨끗하게 다 쓰고 너무 좋아서 추가로 두통을 더 구매했습니다. 임신 중이라서 피부가 예민해진 상태인데 울긋불긋하게 작은 트러블이 올라오기 시작하면 토너를 솜에 충분히 적셔서 올려놨다가 비플레인 에센스를 발라주고는 했어요. 자고 일어나면 트러블이 많이 가라앉아 있는 걸 확인할 수 있었어요. 그리고 경험상 토너 자체가 피부 진정 효과가 확실한 것 같아서 홍조가 있거나 얼굴에 열감이 있으신 분들은 데일리 토너로 꾸준히 사용해주시면 좋을 것 같아요. 스킨 케어 제품은 사람마다 효과가 다 다르겠지만 저는 너무 만족하면서 잘 사용하고 있고 재구매 의사 100퍼센트입니다!,1
32,"소문에 좋다고 해서 구매했어요
마켓켈*에도 입점해 있는거 보니
좋은 제품이 맞네요
딸아이가 트러블피부라 전용스킨 발랐는데
어디서 소문을 들었는지
이걸로 구입해달라고 해서 주문했습니다
아직 오래 써보지 않아서 별하나는 뺐구요
좋으면 다쓰고 재구매해서 별5개 드릴게요",1
33,물같은 제형이라 스킨팩하기 젛았어요! 다른제형으로 중간에 잠깐 바꿔썼었는데 그때 아 이제품이 좋았구나하고 느꼈습니다ㅎㅎ 용량대비 가격이 가성비 좋은 건 아니지만 성분 괜찮고 순하고 자극없어서 좋았어요! 개인적으론 향도 은은해서 좋았구요~! 만족합니다!,1
34,T존번들맨인 제 피부엔 약간 끈적거려요. 곧 여름이라 그런가 솜톡톡까진 괜찮은데 1겹 스킨하면 흡수될때까지 좀 걸리는 느낌이에요. 3겹은 겨울에나 시도해봐야할듯... 바르고 5~10분정도 지나면 흡수되는 편. 직전에 물토너 써서 묽은 벌꿀같은 감이 조금 아쉽긴 하지만 개인차겠죠.,1
35,"재구매 안하려 했는데 해버리게 만드는 제품력!!
제가 스킨을 써보고는 어떤 제품도 재구매 할 정도로 좋다! 라고 느낀 적은 1도 없었습니다 이번에 산 것도 그냥 디렉터파이님 추천템이었기에 사본 것인데요 정말 속촉촉이 무슨 말인지 한 번 써보고 바로 알았네요.물초너 처럼 생겼는데 막상 바르면 피부 속부터 수분이 채워지는 느낌이 들어요 특히 다음날 세수하면 피부가 보송한 느낌이었는데 이걸 쓰고 나서는 세수해도 매끈매끈한 젤리같은 느낌이에요 ㅋㅋㅋ바로 재구매합니다 번창하세요!",1
36,"전에 화해에서 성분이 좋아 원플원으로 처음 써보고 다써서 재구매 합니다 중복합피부이고 물같은 토너제형인데 스프레이 용기에 담아 이브랜드 폼클같이 쓰는데 세수후 바로 미스트 처럼 뿌리고 흡수 시켜주면 촉촉합니다
모낭염 피부과 약 가끔먹는데 이제품으로 트러블나고 그러진 않네요
다만 가격대는 좀 있어서 할인할때 사야해요 ㅋ",1
37,"성분이 너무 좋고 화해에서 점수가 정말 높길래
구매했어요
최근에 다른지역으로 자취땜에 가면서 물갈이인지 얼굴에 전체에 좁쌀이 심하게 올라와서 기존에 쓰던 기초부터 바꿨어요
자극이 하나도 느껴지지 않고 순한것같습니다 ㅎㅎ
비플레인은 성분만큼은 믿고 쓸 수 있는 것 같아요",1
38,"1. 수분감 : 다른 물토너들 중에서 촉촉하다
2. 트러블 케어 : 이거 쓰기 전에 피부 뒤집어 졌었는데 세수하고 약산성 토너랑 수분 앰플 하나만 쓰고 3일만에 돌아왔어요 good!
3. 피부 자극 : 없는 것 같아요! 캐모마일에 알러지 있는 사람도 있다던데 저는 없나봐요
4. 재구매 의사 : 다 쓰면 바로 살꺼양ㅠㅠㅠ",1
39,"민감한 피부에 순하면서 좋은 제품인 것 같아요
평소 피부가 민감성이라 기초케어 유목민이였는데 확실히 토너는 이걸로 정착하려구요
저처럼 알코올(?) 시원한 성분이 맞지않고 피부가 민감해서 제품 잘못쓰면 피부에 뾰루지가 올라오는 사람들 한 번 사용 해 보세요 저는 정말 만족하고 있어요👍",1
40,"물토너라 당연히 엄청난 촉촉함은 기대하기 힘들지만, 닦토용으로 또 첫스킨으로 좋아요. 최근 피부밸런스가 무너져서 약산성토너로 갈아타야겠다고 느꼈고 디파님 추천 목록 중 있어서 사봤는데 좋네요! 당연히 이 스킨 하나로 드라마틱하게 트러블이 가라앉고 피부가 광이나고 이런건 없지만 원래 무난한게 최고니까요ㅎㅎ 피부타입은 속건조 복합성 +티존 지성입니닷",1
41,"잘 받았어요
민감한 피부라 악성분 아예 없는걸로
화해 찾아보고 구매하는데 그게 이거에요
깔끔하면서 느낌상 오일리하다고 들었어요
저는 둔해서 잘 모르겠고
제 화장품들이 조화로워서 그럴수도 있지만
이거 사용하고 난 뒤로 트러블은 거의 안나요",1
42,요즘 건조하던 참에 토너를 구입하게 되었는데 세안 후에 톡톡 바르면 촉촉하게 스며듭니다. 끈적임 없이 잘 흡수됩니다. 화장솜에 해서 피부결 정리하는 것도 좋은데 분무형 공병에 담아서 미스트처럼 쓰기 좋은 토너같아요. 아직 한 일주일 썼나 싶어서 효과를 말하기는 그렇지만 만족하면서 사용하고 있습니다.,1
43,제가 민감성이라 제품 잘못쓰면 안되는데 전에 비플레인 대나무 엠플쓰고 만족했던 경험이 있어서 사봤는데 뒤집어져있던 피부도 진정되어가고 좋네욯 이거하나만 발랐을때 건조한 감이 없지않아 있는데 다른거랑 같이 발라주면 깔끔하니 좋네요,1
44,"너무 묽지도 않고 그렇다고 기름지지도 않는 스킨이라서 잘 사용중이에요.
보습이 약간 되는 듯 해도 스킨이라서 크림 등도 빼먹지 않고 바르고 있어요.
여러 번 바르기 보단
1~2회 바르고 에센스 ~ 보습이 잘 되는 크림 등을 잘 바르는 게 좋은 것 같아요.",1
45,"비플래인 약산성 토너 쓰고 난 뒤로는 다른토너 못써요 ㅠㅠ 넘 순하고 자극없고 피부결이 개선되는게 보이구요 피부가 많이 예민한 날에도 따가움없이 잘 흡수됩니다!
여름엔 스킨 하나만 발라줘도 속건조없이 촉촉하게 잘 유지되네요",1
46,전에 하나 쓰고 이번이 두통째입니다. 제품은 정말 무난해요. 자극없이 촉촉하고 순합니다. 그래서 모든 피부에 편차없이 잘 맞지 않을까 생각이 들어요. 이건 물스킨이지만 마냥 흐르는 타입은 아니고 촉촉해요. 닥토로는 맞지 않고 양손에 챱챱 해서 발라주고 있어요. 트러블 케어는 사람마다 다르겠지만 이거 하나 쓰고 가라앉지는 않았어요. 아무튼 피부결 정리나 1차적 보습에 충분히 만족스럽습니다.^^,1
47,"건조한 날에 닦토로 사용하면 좋을 것 같아서 구매 했는데,토너 자체가 엄청 촉촉한것 같아요. 캐모마일 성분이 있어서 그런지 자극이 되지는 않았던것 같아요. 워낙 오일리 해서 그런지 피부에 잘 흡수 되지 않고 겉에서 건조하지 않게끔 겉돌기만 하는 것 같아서 아침에 사용 하거나 유분이 많을 때는 비추에요.",1
48,"<대용량 버전이 매우매우 필요합니다>
쓸 수록 토너가 없어지는걸 볼 때마다 대용량이 나왔으면 더 좋았을 텐데..아는 아쉬움만 느껴지는 단점 1도 없는 토너! 제가 성분에 굉장히 민감해서 남들이 좋다는거 아무거나 안쓰고 성분보고 디*터파이님 영상 보고 고민고민해서 사거든요.. 지금까지 썼던 토너중 가격대비 만족도 상입니다! 대용량 제발 만들어주세요ㅠㅠ",1
49,정말 순해요! 속건조 완전 잘잡아주구요! 피부가 예민한 편이라 안좋은거 쓰면 빨개지거나 바로 뭐가 올라오는데 이거 쓰고 나선 그런게 전혀 없네요! 특히 토너는 기능성보다 제일 순하고 무난한게 좋은 것 같아서 써봤는데 앞으로 정착템 될 듯 합니다!!,1
50,"원래 쓰고잇었던 제품이라 행사할때 더 삿어요 .
맨날 이토너 저토너 새거 써보고싶어서 사다가 써보게 됬는데 인생템. N템 스킨토너로 등극했습니다.
행사할때마다 제워둘꺼에요.

역대급 순한 진정이에요.
예전에 마ㅁ드 캐모마일토너도 순하다고 해서 써봣없는게 별로 느낌을 못받앗는데 이건 좋다라는 느낌을 받았어요. 쓸때마다 감탄햇어요.
약산성에 캐모마일추출물도 80% 들어있고 ㅎㅎ
다들 행사할 때 호기심에 라도 써보세요.
못빠져나옵니다ㅋㅋ
-제돈주고산후기. 이미쓰고있는 유저가 쓰는 후기-",1
51,"유투버 디파님 추천으로 선택했어요.
한달에 한번씩 트러블에 좁쌀도 올라와서 진정을 위해 구매했는데 트러블 진정은 더 써봐야 할 것 같고 촉촉해서 일단 만족해요.
수분 스킨 바르고 얼마안있다 건조함을 느끼는데 이건 아침에 3겹하고 다른 일이 있어서 하는 동안 건조함을 느끼는 시간이 길었어요.",1
52,"오늘 받고 세안후 직후에 사용했는데 매끄럽게 잘 발립니다. 트러블이 워낙 없는 피부이기는 하지만 처음 발랐을때도 순하다라는게 느껴지는 토너였고, 리뷰와 같이 토너만 발라도 어느정도는 수분감이 느껴지고 또한 유지가 됩니다.
전체적으로 만족합니다!
잘 사용해보고 한달 후 후기 남기겠습니다!",1
53,"지금 두통째 사용하고있고
없으면 불안하고
듬뿍듬뿍 사용중이라
미리 한통 쟁여두고 있어요
갠적으로 콧물제형은 뭔가 찝찝한데
물같은 토너라 너무 좋아요
자극된부위에 스킨팩처럼 잠깐 올려두면
약간 진정된 느낌이예요
순하고 계속 살거예요",1
54,처음 스킨을 화장솜에 적셨을때 나는 향부터 전 너무 좋았습니다~ 제가 민감성이라 새로운 화장품을 사용하기 너무 두려운 부분이 있었는데 비플레인 캐모마일 약산성 스킨은 후기가 너무 좋아서 바로 써보았어요 근데 역시나 너뮤 촉촉하고 부드러워서 민감성인 저한테도 꼭 맞았답니다! 너무 감사히 잘 쓰도록하겠습니다!,1
55,닦토로 쭉 썼고 피부에 자극이 오는 느낌은 없었고 순한 느낌이였어요. 저도 제 피부가 어떤 타입이고 이런 건 잘 모르겠고 눈에 띄는 큰 효과가 있는지는 모르겠네요. 성분은 착한 거 같아서 거의 다 써가는데 다시 구매 고려해보고 있어요.,1
56,순하면서 촉촉한 스킨...처음입니다! 요즘 저는 저에게 맞는 스킨 로션을 찾아다니는 중이었는데 민감+ 수분부족형 지성이어서 저에게 딱 맞는걸 찾기가 어려웠습니다. 그런데 비플레인 스킨은 진짜 촉촉하구 자극 없어서 좋았어요! 특히 가격도 ..! 스킨팩으로 사용하거나 닦는 토너로 사용중입니다~ 재구매 의사 있어요!,1
57,"제 피부는 수부지에서 조금 더 건조한 편인데요.
아직 얼마 되지 않아서 잘 모르겠지만
지금까진 무난한 것 같아요!!
엄청 촉촉까지는 아니여서 오히려 여름에 쓰기 좋은 것 같아요.
겨울엔 좀 건조할 수도 있을 것 같아요.
큰 자극없이 무난하게 사용하고 있습니다.",1
58,토너살때쯤 약산성 토너가 트러블에 좋다는 글을 보고 냉큼 구매하였어요! 확실히 촉촉한고같아요!! 요즘 피부가 안좋아서 여러가지 좋다는걸 다 실험해보고있어서 이걸 써서 좋아진지 모르겠지만 아직 트러블은 안올라오네요!!,1
59,산뜻한 느낌을 기대했는데 생각보다는 오일리한 느낌이에요. 그렇다고 막 기름진 건 아니고 촉촉한고 부드러운 느낌? 여름보단 겨울에 더 적합할 것 같아요. 사용 후 며칠은 턱에 뾰루지가 2~3개 생겼는데 지금은 많이 가라앉았어요.,1
60,첨에 배송과 상품 포장 상태문제로 좀 신경 안 써도 될 걸 신경쓰게해서 화가 났는데 상품 한달 넘게 써보니 순하고 피부트러블 같은거 안 나고 촉촉해서 좋네요 시중에 드럭스토어에 브랜드 상품은 있는데 이 토너는 안 판다고 하더라구요 토너도 시중에 팔았으면 좋겠네요,1
61,"디렉터파이님 영상보고 주문 했는데요, 어쩌다보니 토너만 바르고 아기 재우고 있었는데 피부가 촉촉해서 토너만 바른걸 까먹고 있었어요.
속건조에 좋다고 들었는데 역시나네요!
바로 리뷰 남긴적은 처음이예요

좋은상품 감사합니다!^^",1
62,우선 복합성피부라서 찬바람불때부터 매일썼는데 넘 유분이 많지도 적지도 않고 바른후 촉촉함이 있어서 만족합니다. 왜 추천하는지 알겠더군요..사용감만족합니다. 여름되도 넘 유분이 없으면 입가나 눈가는 건조한데 그렇지 않아서 좋네요,1
63,아... 그냥써볼까 싶어서 샀는데 너무너무 좋아요ㅠㅠ 저는 3겹으로 쓰는데 금방닳아서 너무 아까워요ㅠ 근데 그만큼 촉촉하고 피부결이 정돈되는느낌입니다 수부지인데 끈적이지 않아서 좋고 속에서 건조한느낌이 덜해서 한병사고 넘 좋아서 2병샀어요 대용량없나요 ㅠㅠ 좋아요 빨리써서 넘 아까울뿐.,1
