,content,ans
17,"얼굴깨끗해지는 느낌 미스트통에 담아서 쓰는데 뿌리고 난후 1,2초후에 살짝 화~하면서 청량해지는 느낌이 아주 좋아요 마스크때문인지 볼에 났던 큰두드러기들 도 사라졌어요 솜에 묻혀서 닦아서도 쓰고 미스트에 뿌려서도 ㅆㅓ요 수분충전됨!",1
18,유명 화장품 유투버 추천대로 가성비 제일 좋고 지성피부에 알맞는 토너를 구매했는데 일단 지성피부에 좋은점이 사용하고 나면 유분기 없이 깔끔하다는거에요~~ 그리고 수분감도 유지되서 트러블있는 지성피부에 완전 강추에요,1
19,"지성 피부라서 기름이 장난이 아니에요. 토너 안함 뭔가 찜찜한 느낌이라 꼭 사용하는데요. 세안하고 피부결 정리하는데 개인차가 있겠지만 토너가 자극이 있었던적은 거의 없었던것 같고 이 제품도 그래요.
산뜻한 느낌?이에요(기분탓인지 모르겠지만)
재구매 고고!!",1
20,"지성 피부라서 기름이 장난이 아니에요. 토너 안함 뭔가 찜찜한 느낌이라 꼭 사용하는데요. 세안하고 피부결 정리하는데 개인차가 있겠지만 토너가 자극이 있었던적은 거의 없었던것 같고 이 제품도 그래요.
산뜻한 느낌?이에요(기분탓인지 모르겠지만)
재구매 고고!!",1
21,물토너라 막쓰기 좋아요. 가격도 비싸지 않고 아하나 바하가 아니라 파하성분이라는 것도 맘에드네요. 각질제거에 좋다고해서 화장솜으로 옆으로 밀듯이 닦았는데 이건 파하라 톡톡 두르리듯 닦아야한다고 디렉터파2님이 그러시네요. 근데 이니스프리 상품페이지에도 안나와있어서 저 분 말이 맞는건지 모르겠어요,1
22,"생각보다 엄청 좋진 않네여 닥토용인데 두들겨서 흡수시키지 않고 그대로 두면
되게 끈적거려요ㅠㅜㅠ쿨링감도 전혀없고 흠 피지도 못 잡아여ㅠㅠ아쉽네여..
한달쓰니 반통이상 썼어요! 저한테만 효과가 미비할수 있는거니깐 한번 써봐도 좋을듯요",1
23,"한 통 거의 다 쓴 채로 리뷰 남깁니다. 점성이 없는 묽은 제형이라서 지성 피부가 사용해도 끈적임이 없어서 좋아요. 피부 자극도 없는 편이고, 보습은 중간 정도라서 가을, 겨울철에는 에센스와 함께 사용하는 게 좋을 것 같아요.",1
24,9월 7일에 주문해서 9월 9일에 받았습니다 병이 초록초록? 연두연두하니 투명하고 깔끔하니 예뻐요+-+ 닦토하려고 구입했구요 오래쓸 화장품에 무슨 향기나는 거 싫어하는데 이 토너는 무향에 순한 거 같아서 마음에 들었습니다 많이 파세요!,1
25,각질정리가 잘되는건지는 모르겠구요 그냥 물같은 토너인데 각질정돈이 되나보다..싶은 생각으로 사용중이예요 재구매는 음.. 하지 않을 것 같아요 개인적으로는 토너 패드 종류가 사용하기도 편리하고 효과도 더 나은 것 같네요,1
26,유명 화장품 유투버 추천대로 가성비 제일 좋고 지성피부에 알맞는 토너를 구매했는데 일단 지성피부에 좋은점이 사용하고 나면 유분기 없이 깔끔하다는거에요~~ 그리고 수분감도 유지되서 트러블있는 지성피부에 완전 강추에요유명 화장품 유투버 추천대로 가성비 제일 좋고 지성피부에 알맞는 토너를 구매했는데 일단 지성피부에 좋은점이 사용하고 나면 유분기 없이 깔끔하다는거에요~~ 그리고 수분감도 유지되서 트러블있는 지성피부에 완전 강추에요,1
27,"배송이 꽤 빠릅니다 샘플을 넣어주시긴 했는데 이니스프리제품은 아니고 별로 쓸 일은 없을 것같습니다
제품에 대해 말하자면 제형을 물같은 투명하고 가벼운 제형이고요 병에서 나올때 한방울씩 천천히 나와서 그냥 손으로 바를땐 괜찮은데 화장솜에 많이 적셔서 바르기에는 느리게 나와서 답답한 감이 있긴 합니다 그래도 이 점은 토너 아낄 수도 있고 손으로 바를거면 상관없어서 엄청 단점은 아닌 것 같아요
싸게 샀고 배송도 빨라서 전체적으로 만족합니다",1
28,"가성비 닦토로 최고입니다~!
세안 후 화장솜을 푹 적셔서 쓰고 가끔 바디에도 바르는데 전혀 부담 없습니다.
점성 없는 묽은 제형이라 끈적임도 없고 보습력도 괜찮은 편입니다.
청량감이 느껴지는 컬러의 병도 맘에 들구요.
재구매 의사 있습니다!",1
29,"코로나 때문에 마스크 착용하는 입 주변에 각질파티가 일어나서
예민한 피부에 각질정리 할 수 있는 토너를 찾아보다가 구매했어요:)
이니스프리는 워낙 순한 이미지로 알려져서 구매했는데
솜에 뿌려서 살살 정리하니 자극없이 각질정리가 되서 주1-2회 꾸준히 사용하고 있어요!",1
30,"배송도 이정도면 빠르고 포장도 잘 되가지고 왔어요 만족합니다! 가격도 싸게 잘 샀어요
+) 이번에 토너를 처음 써봤는데 이 제품이 좋은 건지 닦토라는 방법이 좋은 건진 잘 모르겠지만 확실히 좁쌀 비슷하게 오돌토돌하게 미간과 턱 밑, 양 볼에 난 것들이 좀 사라졌어요! 나중에 또 구매하려구요",1
31,블루베리 스킨 쓰다가 넘어왔는데 수부지한텐 청보리가 훨~~~씬 더 좋은 것 같다고 느꼈어요!!! 수부지라면 진심 추천합니다... 진심으루요...ㅠㅠ 진짜 불필요한 유분 싹 겉어내주고 촉촉함만 채워준단 느낌 받았어요 제가 지성이 심한 편이라 오후만 돼도 기름 왕창 올라오는데 얘 쓴 이후로 오후에 기름 올라오는 게 왕창 > 되게 많이로 줄어들은 느낌이 있어요!! 거기서 거기인 것 같아도 저한텐 꽤나 큰 변화였답니다 ㅋㅜㅜ 기름종이를 항상 챙겨다니는 편이라 기름종이에 묻어나는 양으로 생각했을 때요! 드라마틱하게는 아니고 그냥 조금의 차이지만 너무 좋아요 ㅠㅠ 평생 얘만 쓸 것 같아요... 정착 하고 갑니다... 감사해요 팔아주셔서...ㅜ ㅜ,1
32,"저는 화장품 사용을 꼼꼼히 하지 못해요
직장일과 엄마의 역할을 병행하다보니 저에게 시간투자를 하기에 쉽지 않더라구요
꾸준하게 기초케어로 스킨을 사용했었는데 어느 순간 스킨조차도 생략하고 있는 제 자신을 발견했어요
그래서 만약의 경우 다시 바르지 못하더라도 부담되지 않는 합리적인 제품을 찾다가 이 스킨을 구입하게 되었네요",1
33,"트러블에 엄청 도움 되는지는 모르겠지만 피부결 정돈하는데 무리없이 가볍게 사용하기 좋아요

창피한데...특별한 일정 없는날엔 오전에 그냥 이걸로 슥슥 닦고 로션만 바로고 뒹굴거려요

가성비 적당하고 기본에 충실한 제품인거 같아요",1
34,"일단 성분이 좋고 제품자체가 순하다는게 젤 맘에 들어요!!저 개인적으로는 각질 관련된 제품은 아주 조금이라도 자극적일수밖에 없다고 생각해왔었는데, 이 토너는 자극이 전~~혀 없어요! 안맞거나 좀 자극되는 제품쓰면 조금이라도 울긋불긋해지고 따가움을 느끼는 제 피부에서도 자극도 0에 수렴한다고 말할수 있어요!!그리고 토너로 한번 닦아내고 나면 피부결이 좀 부드러워져요! 그리보 저분자 히알루론산이 들어있어서 그런진 모르겠지만, 기초케어 다 하고나면 피부자체에서 은은하게 광이 돈답니다!!!!!진~~짜 간만에 맘에드는 각질제품 찾아서 너무 좋아요ㅠㅠ!!수부지, 지성, 피부 민감하신 분들한테도 모두 추천해요!!",1
35,유투브를보고 노파데용 각질케어토너로 샀는데 피부가 이마부터 턱까지 뒤집어졌습니다. 이게 원인인줄모르고 다른거만교체하다가 벌써 반통넘게 썼습니다. 본제품 사용중지후 피부가 돌아왔습니다. 저에게 개인적으로 맞지않았습니다,1
36,"청보리라인 다 좋아합니다. 정말 잘만들었어요
클렌징세안후 이 토너를 바른 화장솜으로 얼굴과 목을 닦아요
개인적으로 크림은 리치한걸 좋아하지만 스킨은 유분기 없는걸 좋아해요 스킨은 바른다기보단 닦아내는 거잖아요?
깔끔한 스킨이라 넘 좋아합니다 같은스킨 두번 쓴적 거의 없는데 현재 두통째 잘쓰고 있어요",1
37,목요일 저녁 주문해서 월요일에 받았어요 배송 주말 빼고 이틀 걸림 가격 저렴하게 잘 구입한것 같아요뽁뽁이로 포장해서 박스에 넣어 잘 배송해주셨고요유통기한도 22.10.31까지 상품으로 긴 상품으로 보내주셨어요 계속 사용하는 상품으로 저한테는 잘 맞는것 같아요 잘 사용할게요,1
38,건성이라그런지 효과는 짱이네요 매일 사용할건 아니고 아침에 늦게일어난날 급하게 세수 대용으로 산건데 1번 써보고 놀랬어요 정말 물세수도 안하고 화장솜으로 닦아봤는데 이후 모든 기초화장이 쪽쪽 다 먹네요 평소 쓰던 스킨부터 기초를 다 해서 건조함도 없었어요,1
39,피부트러블 때문에 쓸려는 거면 강추입니다. 아침에 물로만 세수하고 이걸로 클렌징하면 깔끔하고 저녁에 비누세안후 이걸로 2차 클렌징하믄 깔끔합니다. 그만큼 자극은 적지만 효과는 충분해요. 특히 코같은 부분에 오돌토돌올라온거 이걸로 닦으면 많이 줄어들음 피부쟁이들은 사용하라 이말이야,1
40,"거의 20일 이상 배송 지연 되고
너무지연돼서 언제 배송되는지 문의햇더니 6일에 해준다고 하고 6일지낫는데도 배송 준비중이래서
다시 문의하니까 9일에 배송 얘정이라고 하고
원하지 않으면 주문 취소하라고 달려서
좀 어이가 없엇어요",1
41,"이거 쓰고 나서 정말 피부결이 확 달라졌어요. 저는 오래도록 트러블과 동거동락 해온 수부지 피부였어서, 기존 좁쌀 등등이 다 사라진 것은 아니지만 급성 트러블은 꽤 가라앉았어요. 며칠 쓰면서 피부 뒤집히는 것도 없었어요. 이번에는 2개만 우선 사봤는데, 나중에 재구매할 때는 더 많이 쟁여둘까 해요 ㅎㅎ 이 제품 강추예요! 사장님 많이 파세요~",1
42,사용감이 가벼운 토너를 선호하는데 딱 제가 원하는 토너에요!!가격도 착해서 부담없이 사용할 수 있고 순해서 여러번 자극없이 수분충천하는 느낌으로 사용할 수 있어서 좋아요!!앞으로 당분간은 요제품을 사용하려고 생각 중이에요!!!,1
43,"청보리토너 한통쓰고 다시 돌아왔어요, 여름에 쓰기 정말 좋습니다 자극없고 향도 없고 ,, 각질케어까지 되니 지금쓰기 딱 좋은 여름 물 토너 에요 용량도 좋아서 넉넉히 부어 씁니다 , 물토너 좋아하시는 분들에게 추천드립니다",1
44,"우선 성분들이 착해서 만족했습니다^^
여러 달 더 사용해봐야 효과는 알거 같습니다
워낙에 피부가 얇아서 여러가지 악조건이 생기면
좋은성분도 무용지물일때가 있더라구요",1
45,환절기라서 사봤는데 너무 만족해요.할인가로 너무 잘샀어요.이니스프리앱보다 싸게샀어요각질제품은 이제품으로 정착하려구요,1
46,청보리토너 좋아요.쓰고 구매하는데.1+1으로 구입해서 넘좋고 배송도 무지 빠르고 좋네요,1
47,"무슨 포장을 이런식으로 하나요?
한개 토너는 박스가 열려있어서 안에 먼지는 쌓여있네요 ㅡㅡ",1
48,"항상 쓰는 재품입니다.
스킨 전에 회장 솜에 듬뿍 적셔 피부 정돈을 하고 난 후 스킨을 바르면 당김이 덜하고 촉촉함이 오래 가는 것 같아요.",1
49,전에 쓰던거 다 쓰고 사용해보려고 구매했습니다. 잘 받았고 저렴하게 구매할 수 있어 좋았습니다!,1
50,가격면에서도 마음에 들고 닦토로 쓰는데 피부 자극 없이 노폐물도 제거해줘서 좋은 거 같아용,1
51,블루베리 라인만 주로 사용하다가 청보리 시켰는데 괜찮아요 순하고 괜찮아서~ 일단 한달 써봐야 더 자세히 알겠지만 며칠 써봤을 땐 좋았어요,1
52,꾸준히 써본결과 피부가 따갑거나 가렵지 않아서 시원하니 좋아요! 눈에띄는 트러블케어는 없어도 피부진정은 잘되는거 같아 좋았어요,1
53,아침저녁 세안 후 화장솜에 묻혀서 닦토로 사용하고있어요 전부터 사용중인데 피부결 정리도 잘되고 넘 만족해요!!,1
54,너무 깔끔하고 좋네요 아침에 일어나자마자 닦는데 이 토너 덕인지 피부 좋아졌어요,1
55,항상 쓰는 제품인데 각질제거나 보습 모두 만족스러워요,1
56,"양도많고 순하고'깨끗하고 당김도 없고
저는좋네요.
두통사서 하나는 아들주고 ㅎ",1
57,월요일날 결제해서 수요일날 받았어요. 제품은 아직 사용해 보지 못해서 잘 모르겠으나 저렴한 가격에 잘 샀습니다,1
58,청보리 라인 넘 좋아요,1
59,원래 쓰던 닦토를 다써서 사봤는데 화끈거림 따가움 그런거는 전혀없구요 촉촉하고 좋아요! 트러블케어나 진정은 더 써봐야알겠지만 3일정도 써본결과 만족해요!,1
60,마스크를 쓰는 부위에 피지가 너무 쌓여서 도움이 될까싶어 샀는데 좋아요~ 아침저녁으로 열심히 사용중입니다! 재구매할거에요,1
61,오일이랑같이 섞어쓰려고 구매했는데. 무난하니 만족합니다. 수시로 쓰기 가볍고 좋아요.,1
62,파우더형 쓰다가 피부가 더 예민해지는것 같아서 이번에 바꿔보는데 잘 맞았으면 하네요,1
63,닦토로 항상 잘 쓰고 있는 제품입니다! 깔끔하고 상쾌해서 좋아요 매번 끝까지 쓰는 토너ㅎㅎ 유통기한도 23년 9월24일까지라 아주 넉넉하고 좋습니다,1
64,원래 쓰던 거예요 너무좋음ㅎㅎㅎ,1
65,스킨에 큰 의미를 두지는 않아서 제품력은 별로 신경쓰지않아요. 트러블은 딱히 없고. 대용량 있으면 좋겠어요,1
66,용기는 상큼하고 향도 좋아요. 솜에 묻어 사용하니 노폐물이 잘 닦이는 듯 해요.,1
67,물같이 아무 자극없게 너무 좋았습니다 한통 다 쓰고 좋아서 또 주문했어요!,1
68,유분이 많이 생기거나 각질이 조금 보일때 사용해요 민족합니다,1
69,"이 토너를 알게된 후로 이것만 쓰는중..
이니스프리 최고에요",1
70,"아직은 이렇다할 효과를 느끼진 못하고있어요
혹시나 다쓰고 안쓰면 또 다를지 모르겠어요",1
71,로드샵 중에 이니스프리가 제일 좋은 거 같아요,1
72,괜찮은것 같아요 한달 뒤에 리뷰를 써야겠어요,1
73,1+1 행사할때 구입. 무난하게 사용합니다,1
74,순하고 좋아요 또 살 거 같니요,1
75,화장전에 산뜻하게 잘 먹어요.,1
76,순해서 계속하는 제품이예요~,1
77,좋습니당 청보리 토너 정착템,1
78,가성비 진짜 좋아요!,1
79,좋아요 추천합니다.,1
80,가성비 짱! 닥토로 사용하고 있습니다. 상쾌합니다.,1
81,"한번 써보고 좋은 거 같아 두 번째 구매하게 되었네요.
자극도 없고 피부가 많이 진정되는 거 같아 좋아요.
발랐을 때 피부에 잘 스며들어서 촉촉함이 유지돼요.",1
82,"배송도 빠르고 퍼프에 묻혀 사용하면
피부 각질도 잘 제거 되는것 같고,
항상 만족하며 쓰는 상품이예요~",1
83,"항상 쓰는제품 각질케어용으로 쓰고있어요
아주 띄어나진 않지만 트러블 없어 자주써요",1
84,정말 싸게 잘 구매했어요. 단종되지 않고 쭈우우욱 영원토록 계속 나오길,1
85,청보리 라인은 처음 써보는데 뭔가 첨에 쓸때 화~한 느낌이 있지만 피부결도 정돈되고 촉촉한 느낌이에요. 가격도 좋아욤,1
86,양이 많고 저렴해서 닦토로 사용하기가 부담없습니다.,1
87,아주 만족해요~~~다 사용하면 재구매할거에요!,1
88,늘 쓰던 제품인데 라이브때 싸게 득템했어요!,1
89,닦토용으로 구매했습니다 무향이라 좋아요,1
90,구매한후 할인하네요~ 가격대비 괜찮아요,1
91,촉촉하고 아쥬 좋습니다!! 잘쓸게여,1
92,늘 쓰던거라 주문햇어요 ㅎㅎ,1
93,촉촉해요. 잘 샀습니다,1
94,"자극작이지않게 평소에 각질제거 할수 있대서 구매했습니다
아직 효과는 모르겠습니다",1
95,좋아요!! 가격 저렴하게 잘 샀어용 마음에 들어요 오늘부터 열심히 관리들어갑니당~~~!! 굳굳굳,1
96,항상 쓰고있어요. 순하고 자극도없고 너무 좋습니다. 저렴한 가격에 잘 샀습니다:),1
97,청보리토너 덕에 스킨 정착 완료했어요 끈적이는 느낌하나없고 바르면 시원하고 깔끔한 청량감이 느껴져서 너무너무 좋아요 절대 단종시키지 말아주세여..,1
98,산뜻하고 촉촉하고 거부감이 없어소 좋습니다 ㅎㅎ,1
99,향은 거의 무향에 가깝고 촉촉함은 덜하지만 상쾌하고 시원한 느낌이 좋네요 일단 좀더 써봐야 확실히 알거같아요,1
100,토너가 필요했는데 아주 좋은 가격에 잘 구매했어요! 토너 구매하면서 블루베리가 좋다고 해서 스킨 로션도 함께 구매해봤어요 😍 저자극이고 촉촉하고 좋아요~,1
101,필링토너 좋아요 화장솜에 묻혀서 닦아내니깐 좋아요,1
102,자극도 없고 쓰고 나면 피부가 부드러워지는 느낌이에요!! 만족합니다,1
103,"끈적거리지도 않고 촉촉하니 너무좋아요
1+1행사 자주있음 좋겠네요",1
104,닦토로 쓰기 산뜻하고 촉촉한 토너에요. 세일해서 싸게 잘 샀어요~,1
105,"지성용 토너 필요해서 샀습니다
써보고 잘맞으면 재구매하려고요",1
106,닦토용으로 좋아요. 용량도 크고 성분도 좋습니다.,1
107,각질제거효과도 있는데 따갑지않고 순해요!,1
108,트러블이 많이 진정되고 자극없어서 좋아요,1
109,깔끔해요. 세안하고 한번 더 닦아내니 깔끔한거 같아요. 트러블도 없는거 같거,1
110,산뜻해서 봄여름 바르기 좋아요~~,1
111,무심코사봤는데만족합니다,1
112,얼굴 닦는 용도로 샀어요,1
113,잘 포장되어 왔습니다,1
114,"날씨가 더워지니 코주변으로 피지가 폭발해서 시켰어요, 제발 좋은 결과가 있길 바라며 열심히 써보겠습니다- 후기는 한달뒤에 남길게요~",1
115,"맑고순수한 느낌 좋아요
양도 괜찮고 좋아서 나중에 또 구매할것같아요,",1
116,재구매해서 잘 쓰고 있습니다. 그런데 박스 개봉해보니 케이스에서 살짝 나와있네요^^; 다음번엔 포장에 좀 더 신경써주시면 좋을 듯 합니다~,1
117,"안전하게 배송되었어요~
좋은 가격에 샀어요!!",1
118,"항상 쓰는 제품인데,할인기간이라 미리 구매했어요-저렴하게 좋은제품 구매해서 좋네요-빠른배송 감사합니다!!^^",1
119,배송도 빠르고 가격도 만족해요 ! 이거 쓰기 시작한 뒤로 다른건 너무 무겁다는 생각이 들어서 이거만 쓰고있어요,1
120,좋아요 ㅡ좋아요..,1
121,예전부터 쓰던 토너라서 1 1할때 구매햇습니다 우통기간응 23년도 까지네요,1
122,세안 후 사용하면 피부가 정돈되고 안보이는 각질이 제거되어서 좋아요,0
123,"박스안에서 내용물이 빠져있긴했지만
손상없어서 다행이었어요.",1
124,"이것만 사용해도 건조하지 않을만큼 좋아요
또 구매하려구요",1
125,"벌써 6통째 쓰고 있어요 ㅎㅎ
자극없이 쓰기에 너무 좋아요~~",1
126,가성비 진짜 좋고 닦토해도 꽤 오래 쓸 수 았을 것 같아요,1
127,"지성피부라 산뜻한 느낌이 좋아요.
잘 사용하고 있습니다.",1
128,이니스프리는 기초가 다좋아요 양도 많고 촉촉합니다.,1
129,여름에 쓰기 딱 젛아요-!! 두개샀어요 쟁여둘려규ㅎㅎ,1
130,몇 통째 쓰고 있어요~~ 자극 없이 순해서 좋아용!,1
131,순하고 좋아요.화장솜에 믇혀 닦토로 써볼께요,1
132,세안 후 닦아낼 때 사용하고 있어요 좋습니당,1
133,피부가 진정되는 느낌이에요 좋아요 ㅎㅎ,1
134,아직 사용은 안 해봤지만 좋을거 같아요~,1
135,닥토로 좋아요 피부자극도 안느껴집니다,1
136,닥토용으로 저렴하게 구입해서 좋아여~,1
137,잘 사용 하겠습니다. 또 구매 할께요.,1
138,산뜻하고 소프트해요^^ 좋아용ㅎㅎ,1
139,2주정도 썼는데 닦토하기 좋아요!!,1
140,자극없이 부드럽게 스며들어요.,1
141,꾸준히써보구싶은제품이네요~,1
142,매번 쓰는 토너 좋아요 두통째,1
143,가성비 좋아요 추천합니다.,1
144,그럭저럭 닥토로 좋ㅇㅏ여,1
145,촉촉하고 흡착력 좋습니다,1
146,그냥 토너로 쓰기 좋아요,1
147,다 쓰고 또 구매해요~~,1
148,"저렴하게 토너로 사용하기 부담없어서 좋아요.
바르고나면 약간의 수분이 남아있어 피부 당김도 적어요",1
149,아직 사용은 안해봤고 워낙 유명한 제품이라 구매했어요. 근데 택배가 저렇게 뜯어져서 왔네요ㅠ,1
150,"한병 더 주는 기회라
아끼지 말고 펑펑 쓰시라고 했어요^^",1
151,아직 사용한지 얼마안되었는데 가볍게 닦아내기좋아요^^,1
152,"토욜주문했는데 월욜에 받았어요. 1+1
유통기한 2023.11.9.",1
153,항상 쓰는 건데 매장보다 저렴해서 여기서 주문했어요. 사용기한도 넉넉해서 좋네요ㅎ,1
154,세안후 화장솜 묻혀 닦아내면 깔끔한 느낌이에요,1
