,content,ans
15,"산뜻하게 여름철 스킨케어 후 이 제품 하나 바르면 딱이에요.
자극도 없이 순해서 얼굴에 트러블 나거나 그러지 않아서 너무 좋아요.
산뜻한 레몬향?이 나서 너무 좋고 데일리로 항상 쓰고 있습니다.
메이크업 전에 간단히 바르기도 딱 좋아요",1
16,이 제품은 저한테 너무 잘 맞아서 꾸준히 매일 사용하고 있어요!! 메이크업 샵에서도 많이 쓰는 제품이기도 하고 촉촉해서 자주 사용해요!! 제가 피부가 많이 예민한 편인데도 저한테는 자극 없고 좁살에 좋았어요!! 촉촉해서 크림이랑 같이 무난하게 잘 사용하는 제품입니다.,1
17,쓰던 거라서 할인할 때 삽니다. 근데 닥터자르트 제품 살 때마다 느끼는 게 패키징이 너무 과하네요. 이번 사은품은 합쳐서 손가락 세개? 정도 부피의 제품들을 굳이 겹겹이 플라스틱 케이스에 넣은 건지 잘모르겠어요. 본품 박스도 굳이 보지도 않는 안쪽면에 두꺼운 종이 한 겹 더 넣고 세라제품 홍보하는 그림 프린트 되어있던데 이런 거 줄이고 용량 늘리는 게 생산적일 듯 합니다,1
18,화장하기 전에 바르기 좋습니다. 향도 은은하게 건강한(?) 향이어서 부담없이 바르기 괜찮습니다. 아침에는 이거 하나만 두세 겹 정도 바릅니다. 밤에는 이거 하나만 바르기에는 조금 건조해져서 수분크림이랑 같이 사용 중입니다. 다음에도 사고 싶습니다~^^,1
19,"수부지피부여서 속이건조하고, 또 겨울철만되면 늘땡기는피부입니다. 닥터자르트는 예전부터 겨울철이나 지금같은 환절기때 꾸준히사용했는데요.
건조하면 좁쌀여드름같은게 자주올라오는데 세라마이드를쓰면 트러블이 나지않아좋더라구요:-)ㅎ
그만큼 피부가 건조하지않아서겠죠?ㅎ",1
20,"사용한지 3일 째인데 피부결이 부드러워지고 있는걸 느낍니다.. 최고에요
무엇보다 포장이 너무 귀여워서 선물받은 기분이었답니다ㅜㅜ
화장도 잘 먹어요ㅠㅠ
피부 트러블은 엄청 큰 효과는 아직 모르겠는데
더 나고 그러지는 않아요!
!!",1
21,"세라마이딘 리퀴드 샘플 써보고 만족해서 구매했습니다원래 특히 스킨은 잔여감 남는걸 싫어해서 물같은 토너만 사용했는데, 점점 나이먹으면서 겨울되니까 넘 건조해서 안되겠더라구요;;세라마이딘 리퀴드는 되직한 토너라서 보습을 위한 건성피부에 좋은것 같아요요즘엔 속건조 잡으려고 3스킨정도 하고 크림 발라서 마무리하는데 만족합니다 ㅎㅎ",1
22,"항상 쓰던 제품 라인이라 구매했어요~ 다른 제품으로 갈아타도 다시 이 라인 제품을 찾아요 ㅠㅠ 다른 제품을 바르면 건조하거나 트러블이 잘 나는데 이 제품은 제 피부에 제일 잘 맞아요 ㅠㅠ 이 토너는 처음 사용했는데 너무 촉촉하고, 피부 트러블이 나지 않아요!!! 나중에 또 재구매할게요~~",1
23,"몇 년 동안 쓰던 제품. 세일해서 샀어요.
피부가 민감해서 유분이 많거나 향이진한거 쓰면 트러블 바로 올라오는 편인데 이건 잘 쓰고있음.
콧물제형 스킨인데 발랐을때 당김없고 촉촉한게 특징임. 보통 스킨은 알코올 성분이 많아서 발랐을때 붉고 건조해지는데 이건 그런게 없어서 너무 좋아요.",1
24,"닥터자르트 세라마이딘 제품을 광고에서 처음보고 혹시나 하는 마음으로 구입하였습니다.
처음 크림 제품을 시작으로 시리즈로 모두 보유하게 되었습니다.
세라마이딘 리퀴드는 플레이 세트로 구성되어 있어서 귀여운 오뚜기 펭귄이 포함되어 있습니다.
아이들이 장난감으로 가지고 놀기에 부족함이 없습니다.
리퀴드 제품은 세안 후 처음 사용하는 제품으로 기존의 건성용 토너 제품에 비하여 농도가 짙습니다.
하지만 끈적한 느낌이나 갑갑한 느낌이 들지 않습니다.
부드럽게 흡수되고 .
, 흡수력이 좋아서 많이 사용해도 부담스럽지 않습니다.
다양한 구성으로 되어 있어서 샘플로 온 제품들도 사용하고 있는데, 있어 올 겨울을 촉촉하게 보낼 수 있을 것 같습니다.
보통 사용하고 나면 다른 사람에게 추천하기가 망설여지는 제품들도 많은데,
.",1
25,오일밤이랑 함께쓰면 효과가 배로되서 같이 샀어요 ㅋㅋㅋ 리퀴드라는 이름답게 토너지만 그냥 토너수준이 아니라 에센스수준의 점도높은 토너예요! 닥터자르트 세라마이딘 라인은 악건성을 위한 강력보습이지만 끈적 번들 미끄덩한 느낌이 아니라 너무좋아요ㅠㅠ 겉만 끈적거리면서 온갖 잔먼지는 다 들러붙고 막상 피부속은 건조한 제품들 많은데 진짜 닥터자르트 세라마이딘라인이 최고입니다ㅋㅋ,1
26,미사용품 맞나요...? 배송도 빠르지도 않았고 일요일이 주문해서 오늘 저녁에 상품 수취했는데 상품 겉면에 머리카락 먼지 잔뜩 붙어있고 기스도 나있는데 겉포장도 없이 저렇게 ?s?s이에 둘둘말아 노란테이프 붙여서 바디크림과 함께 왔네요 ㅎㅎ 환불신청합니다,1
27,샵에서 베이스 해주실 때 되게 좋은 토너를 쓰시길래 이름을 물어봤더니 세라마이딘 리퀴드라고 하시더라구요. 그래서 그 이후로 이거 사서 쭉 쓰는데 화장 전에 바르기 너무 좋습니다. 그리고 여기가 제일 싸고요. 벌써 두 통째인데 다 쓰고 또 재구매 할게요. 좋은 가격 감사합니다,1
28,"건성피부인데 닥터자르트 꾸준히 사용중이예요.
세라마이딘 크림도 유명하지만 요 토너도 완전 물건이예요.세안하고 조금 지나면 바로 당기는 편이라서
욕실 가까이 두고 바르는데 일반 토너처럼 가볍지않고 약간 묵직한 편이라 건성인 저는 좋더라구요.
쓰는거 있는데 이번에 착한가격에 세트로 나와서 하나 쟁여둡니다. 샘플도 또 챙겨주시고 혜자스러움 ㅋㅋ",1
29,"크림이랑 두가지샀는데 토너는 정말 누가 반품한거 주신거같았어요,, 리퀴드 토너 제품은 종이도 다 찢어져있었고 크림에는 들어있지않은 완충재와 크림은 펭귄 통이 고정되게 바닥에 테이프로 붙어져있었는데 토너는 고정은 커녕 테이프자체가 없었어요
같은 닥터자르트가 맞나 싶을만큼요,,
토너 원래 씰링되어 있지않은거 맞죠?",1
30,원래 싼거쓴다고 네이처리퍼블릭 수분라인 쓰다가 얼굴에 지루성피부염이 생겨서 병원갔더니 수분케어 화장품 쓰라길레 큰맘먹고 비싸면 좋겠지 사봤는데 양이 진짜 창렬임개비싸고 겁나 작아 제 얼굴이커서 몇번 바르지도 못하겠더라구요 수분감은 네이쳐꺼랑 별차이 모르겠네요다신 안살겁니다,1
31,"건성피부인데 닥터자르트 꾸준히 사용중이예요.
세라마이딘 크림도 유명하지만 요 토너도 완전 물건이예요.세안하고 조금 지나면 바로 당기는 편이라서
욕실 가까이 두고 바르는데 일반 토너처럼 가볍지않고 약간 묵직한 편이라 건성인 저는 좋더라구요.
쓰는거 있는데 이번에 착한가격에 세트로 나와서 하나 쟁여둡니다. 샘플도 또 챙겨주시고 혜자스러움 ㅋㅋ",1
32,여기가 젤 저렴했구 3가지 묶어 사기가 좋아서 주문했어요 리퀴드 촉촉하니 좋아요 리퀴드만 2-3번 발라 흡수시켜도 당기지 않아요 근데 리퀴드는 원래 제거하는거없이 바로 내용물이 나오나요? 본품을 첨 사봐서 알수가없는데 뜯을것도 없이 내용물 나와서 당황..,1
33,병도 장난감처럼 귀염네요. 아이가 자기들 껀지 알고 자꾸 만져요. 용량이 너무 작네요 스킨인데...이정도 용량에 이 가격이면 비싼편이라 생각해요. 올리브 영 가서 더 큰 용량있는지 찾아보고 가격 알아봐야겠어요. 너무 비싸면 다른 브렌드로 갈아타야 겠어요. 민감성이라......요즘 민감성 화장품 iope도 나오고 많이 나오드라구요.,1
34,일요일 밤에 시켜서 화요일날 받았습니다! 통은 생각보다 작고 사은품이 안왔습니다ㅜㅜ 평이 좋아서 샀는데 지금쓰던것보다 보습력이 더 좋은것 같아요 수부지 피부인데 가을겨울에 좋을것 같습니다 다른건 전반적으로 만족하고 며칠 더 써봐야겠어요!,1
35,맨날 쓰는거라서 별 생각없이 샀습니다. 맨날쓰는거라서 항상장바구니에 보관해놓구요. 근데 진짜 배신감드네요;;주문한물건이 도착하기도 전에 만원이나 할인이라니;;;매번 사쓰지만 이렇게 배신감들긴첨이네요. 다른건 피부에 안맞아못쓰겠고,1
36,"많이 건조하면서도 번들거리는 복
늘 쓰던거라 구매했어요
많이 건조하면서도 번들거리는 복합성피부인데 스킨겸 에센스로 잘 쓰고 있어요. 가끔은 이거 바르고 크림하나만 바르기도 해요.그래도 많이 건조하지 않더라구요
배송될 때 좀 작은 박스에 왔으면 좋겠어요 . 박스가 넘 커요~",1
37,"항상 쓰는 제품이에요~ 지성피부이긴하나 요즘엔 환절기라 그런지 당기고 건조해서 닥터자르트 세라마이딘 리퀴드,세럼,크림 사서 쓰는데 촉촉함이 오래가고 흡수도 잘되고 잘스며들어서 만족해요~ 유분기 가득한 제품은 끈적여서 손이 잘안가게되는데 이상품은 끈적이지않아서 더 만족스러워요~~ 겨울에 필수품이라 가을겨울엔 꼭 세라마이딘 라인만 씁니다.",1
38,"피부 속 당김이 심하고 피부가 건성이어서 보습제품을 찾다가 세라마이딘 리쿼드 제품을 발견하게 되어 구매했어요! 배송포장도 꼼꼼하게 해서 보내주셨는데,다만 제품 케이스 안에 종이가 펭귄 무게때문이지 모르겠는데 뜯어져서 아쉬웠어요ㅠㅠ 묽은 제형으로 피부 속까지 보습이 되어 촉촉해서 좋았어요. 사은품도 많아 너무 좋았답니다! 꾸준히 사용해서 예쁜 피부로 만들어야겠어요",1
39,맨날 쓰는거라서 별 생각없이 샀습니다. 맨날쓰는거라서 항상장바구니에 보관해놓구요. 근데 진짜 배신감드네요;;주문한물건이 도착하기도 전에 만원이나 할인이라니;;;매번 사쓰지만 이렇게 배신감들긴첨이네요. 다른건 피부에 안맞아못쓰겠고,1
40,일요일 밤에 시켜서 화요일날 받았습니다! 통은 생각보다 작고 사은품이 안왔습니다ㅜㅜ 평이 좋아서 샀는데 지금쓰던것보다 보습력이 더 좋은것 같아요 수부지 피부인데 가을겨울에 좋을것 같습니다 다른건 전반적으로 만족하고 며칠 더 써봐야겠어요!,1
41,"롯데닷컴에서 잘 구매해서 사용하고 있습니다.
가격행사할때 저렴하게 잘 샀구요
롯데닷컴 단독 이벤트로 세트 구매 시
세라마이딘 미스트도 준다길래 고민 없이 바로 구매했어요
올 겨울 세라마이딘 기초로 촉촉하게 보낼 수 있어서 좋습니다",1
42,닥터자르트 세라마이딘 리퀴드는 정말 저에게 만족감을 주는 화장품인데 여기서 두번째 구매합니다 착한가격에 하나 더 구매했어요배송은 뽁뽁이에 해서 왔고 찍그러지거나 그런 문제는 없었습니다 수분감을 속에서 부터 채워주는 느낌이며 피부가 재생되는것 같이 너무 좋아졌어요용량은 그렇게 많지않지만 이정도 가격이라면 사재기해둬야쥬 다쓰면 또 재구매 하겠습니다,1
43,환절기만 되면 얼굴이 너무 건조한데~~ 우연히 세라마이딘 크림 사용하니 자극없이 건조하지 않아 세라마이딘 리퀴드도 구매하게 되었습니다. 세라마이딘 미스트도 사용중인데 순하고 너무 좋습니다~ 빠른 배송도 감사합니다^^ 사은품도 잘 사용 하겠습니다~,1
44,늘 사용하는 닥터자르트입니다 피부 수분감을 높여주는 세라마이딘 리퀴드랑 크림 사용하는데 여기가 가장 착한가격이어서 주문하게 되었습니다 리퀴드는 쫀쫀한 액체형인데 바르는 순간 수분감 폭발이에요 너무 무르지않아 흐르거나 이런문제없어 좋습니다 제조는 17년 12월이고 20년 12월 까지 사용가능 했습니다 용량은 크지는 않지만 그래도 제피부와 가장 트러블 없이 잘맞아 만족합니다 재구매의사 백번있어요 착한가격에 착한제품 너무좋아요,1
45,"롯데닷컴에서 잘 구매해서 사용하고 있습니다.
가격행사할때 저렴하게 잘 샀구요
롯데닷컴 단독 이벤트로 세트 구매 시
세라마이딘 미스트도 준다길래 고민 없이 바로 구매했어요
올 겨울 세라마이딘 기초로 촉촉하게 보낼 수 있어서 좋습니다",1
46,환절기만 되면 얼굴이 너무 건조한데~~ 우연히 세라마이딘 크림 사용하니 자극없이 건조하지 않아 세라마이딘 리퀴드도 구매하게 되었습니다. 세라마이딘 미스트도 사용중인데 순하고 너무 좋습니다~ 빠른 배송도 감사합니다^^ 사은품도 잘 사용 하겠습니다~,1
47,"촉촉하고, 자극이 없네요! 편합니다. 잘 쓸께요",1
48,올리브영과 가격은 똑같고 정품인데요!쿠폰쓰고 해서 똑같은 제품 진짜 저렴하게 11번가통해잘샀고요! 이거 수부지 속당김심한 각질심한 유분폭발 수분부족형 피부케어에 좋아요! 샘플써보고 효과가 좋아 구매했습니다! 레몬향같은것도 맘에들고 양이좀적은반면 가격이 좀 있어도 효과가 좋아 재구매 예정임다!,1
49,아주 맘에 들어요 세라마이딘 리퀴드는 리뉴얼 된 게 훨배 좋네요! 보습력이 확실히 올라간 느낌입니다. 세라마이딘 크림은 별로라는 평을 많이 들어서 걱정하며 시켰는데 며칠 썼는데도 트러블 안 올라오고 보습력 더 좋고 해서 넘나 만족이네요. 저렴하게 넘 잘 샀습니다! 좋은 제품 좋은 가격 감사합니다!!,1
50,배송 정말 빠르구요~상품도 잘 도착했습니다~ 리뉴얼된 제품들이구요~ 제조일자도 크림은 2018년 2월이네요~ 리퀴드는 2017년 12월인가.. 되는듯하네요~ 가격도 저렴하게 사서 매우 만족입니다~ 다만 10만원이 넘어도 배송비가 들어서..ㅜㅜ 그게 좀 아쉽네요~,1
51,"스킨 비싼 브랜드들, 로드샵 브랜드들 좋다는건 다 써봤는데 겨울되니까 다시 닥터자르트 세라마이딘 찾게 되네요. 리퀴드는 좀 점도있는 제형이라 스킨인데 너무 가볍진않고 피부에 흡수되는 느낌이예요. 보습력에 있어서는 최고인듯! 같은 세라마이딘 크림까진 안발라줘도 전 리퀴드 하나로도 보습력이 충전되는 느낌이라 잘 쓰네요~",1
52,닥터자르트 제품은 쭉 써오던거라 케이스리뉴얼하고 더 예뻐지긴 했는데 글쎄요..안에 내용물이 같으니 사용하는데 특별히 달라진건 없는데 다 사용하고 나서 남은 내용물을 확인할 방법이 없어 조금 아쉽습니다. 그래도 쓰던건 쭉 쓰겠죠,1
53,닥터자르트 제품은 쭉 써오던거라 케이스리뉴얼하고 더 예뻐지긴 했는데 글쎄요..안에 내용물이 같으니 사용하는데 특별히 달라진건 없는데 다 사용하고 나서 남은 내용물을 확인할 방법이 없어 조금 아쉽습니다. 그래도 쓰던건 쭉 쓰겠죠,1
54,"촌득촌득하고, 피부를 탱탱하게 해주는 느낌이네요. 향은 약간 호불호가 있을듯...",1
55,늘 쓰던 제품이에요. 속건조 확실히 잡아줘요. 저는 지성여드름 피부인데 속건조 잡히니까 기름이 덜나와요. 그리고 순해서 더 부담없이 쓰고 있답니다!,1
56,"생각보다 배송도 빨리도착하고,
오프라인보다 훨씬 저렴하게 샀어요~!
닥터자르트 처음 사용해보긴 하지만
피부좋아질 생각에 벌써부터 설레는!!
얼른 사용해보렵니다~",1
57,늘 쓰는제품이라 저렴하게 구입했네요 잘 쓰겠습니다. 포장도 꼼꼼히ㅋㅋ,1
58,"은은한 향이 부담없어 좋아요
유통기한 넉넉하고 사용하기 편리해요",1
59,어제 하루 써봤는데 트러블없고 괜찮은거같아요,1
60,속건조에 좋다고 들어서 구매했어요! 아직 사용기간이 오래된게 아니라서 확실하게는 모르겠지만 트러블이 올라오려했는데 가라앉았고 다른 제품을 바를때는 여러가지를 발라도 피부가 뻣뻣했는데 그런게 없어졌어요ㅎㅎ,1
61,선물용으로 샀는데 싸게 잘 샀어요,1
62,트러블 진정에 좋았어요!!,1
63,속건조가 잡혀서 좋아요,1
64,유투브에서 보고 속건조에 좋다고 해서 샀는데 진짜 촉촉하고 너무 좋아요 지난 겨울에 피부를 엉망으로 놔둬서 다 텃엇는데 덕분에 잘 회복되고 있어요,1
65,유트루님 추천으로 구매 했는데 좋네요!! 촉촉하고 근데 막 피부 변화가 있는건 아니고 트러블도 안나니까 잘맞는것 같아요 ㅎㅎ,1
66,꾸준히사용하고 효과있으면 또구매할께요~,1
67,원래쓰던거 저렴하게 구매해서 좋아요~,1
68,엄마가 쓰고 매우 만족하신다거 하심,1
69,쓰던 상품 저렴하게 잘 구매했어요 !,1
70,끈적이지 않아서 좋아요,1
71,늘 쓰던거라 좋습니다,1
72,한달 사용 후 사용감도 좋고 발림성도 좋은데 살짝 건조한거 같아요,1
73,"건성추천템이라고 해서 구매해보았어요!
저렴하게 구매해서 좋네요! 감사합니다",1
74,"가겹게 입기 편하고 가격도 저렴해서 너무 좋습니다 <br>가격이 저렴하다고 해서 물품상태가 안좋은건 아니니
걱정하지 마시고 주문하세요
생각보티 생각보다 너무 좋습니다
가겹게 입기 편하고 가격도 저렴해서 너무 좋습니다
가격이 저렴하다고 해서 물품상태가 안좋은건 아니니
걱정하지 마시고 주문하세요
생각보티 생각보다 너무 좋습니다
가겹게 입기 편하고 가격도 저렴해서 너무 좋습니다
가격이 저렴하다고 해서 물품상태가 안좋은건 아니니
걱정하지 마시고 주문하세요
생각보다 물건이 너무 좋습니다다",1
75,"날씨가 건조해서 구입했어요
효과 있었음 좋겠네요",1
76,건성피부타입니다. 요즘들어 피부가 너무 건조해서 구매했습니다. 끈적거리는건 싫은데 피부에 흡수도 빠르게되네요.,1
77,배송도 빠르고 아주좋아요 2번째 구매네요,1
78,굳굳베리굳 입니두 좋아요 잘쓰고잇어요,1
79,여기가 젤 저렴하고 ㅋ사요,1
80,좋아요 속건성잡아줍니다,1
81,좋아요 만족합니다 ㅋㅋ,1
82,"스킨의농도가 엄청진해요 꼭 꿀같아요ᆞ그래서어찌보면 세럼갈은느낌이들어요
날씨더울땐스킨만으로도충분할만큼진한느낌이참좋네요 세럼이좋아서쓰다가 풀셋으로모두궁새하게됐고잘한것같아요ㆍ",1
83,"빠른배송 착한가격 넘 조아요.
다쓰면 또 구매할께요",1
84,크림이랑 같이 샀는데 건조함이 없어졌어요,1
85,점성있고 촉촉해요 트러블도 없었습니다,1
86,촉촉하고 원하던 점도예요,1
87,믿고 싸게 샀어요 ㅎㅎ,1
88,좁쌀올라와서 피부고민많아서 홈케어로 필링 자주해요 피부에자극될까봐 구입해서 처음써봤는데 바로 다음날 아침 피부가 탄력있어졌다고해야하나 암튼 바로 개선되는느낌이 들었어요,1
89,"아직 얼굴엔 사용 안해봤는데, 촉촉할것 같아요~",1
90,처음 구입해봤는데 촉촉하니 좋아요,1
91,"기대했던거 보다 촉촉함은 별로인데, 발림성이나 흡수력은 괜찮은거 같어요. 3겹 토너로 덧바르기를 해도 속덩김은 여전해요. 가격대비 좋은 제품은 아닌거 같아요.",1
92,"아직은 특별하게 느끼질 못해서 잘 모르겠어요
아무래도 좀 더 사용해봐야 알겠죠",1
93,별을 더주고 싶어요 ㅋㅋㅋ 꼭 써보요,1
94,"저희 엄마께서 건조하다 하셔서 구매했습니다.
닥터자르트 세라마이딘 라인은 예전부터 쓰시고 계셔서 제품의 질에 의심 없이 구매했어요.",1
95,"항상쓰는제품,
이거에 아르간오일 한방을 섞으면
겨울철최고에요!",1
96,좋아요 너무 좋습니다 촉촉하고 콧물 스킨이라건성인 저는 사계절 내내 씁니다 정착하려구여^^,1
97,닥터자르트 여드름 피부에 꾸준이 사용하고 있습니다,1
98,양도 넉넉하고 일년 내내 사용해도 좋은 스킨이네요~동생한테도 적극 권해서 이번에 세일 기간에 구입합니다~세라마이딘 시리즈의 왕 팬이라 크림이며 바디제품등등 계속 해서 종류를 늘리고 있습니다~세일 기간에는 더욱 적극적으로 구입해냐하는.제품입니다^^,1
99,마스크를 자주써서 그런지 볼 쪽에 좁쌀이 좀 생겼었는데 정말 많이 가라앉았어요!! 비싼게 흠이지만 또 쓰고싶어요ㅜㅠㅠ 속건조 진짜 잘 잡아쥬ㅓ요!!!!,1
100,겨울철이라 보습력있는 제품으로 돌아왔어요,1
101,꾸준히 써봐야 알겠지만 촉촉하네요,1
102,좋아요 저렴하게 잘구매 했어요,1
103,늘 쓰던거 구입합니다,1
104,이것만 쓰고일어엽 굿,1
105,배송도 빨랐고 저렴한 가격에 구매할 수 있어서 좋아요!! 친구꺼 써보고 너무 촉촉하길래 검색해서 구매했는데 제조일자도 작년 여름이라 엄청 오래되지도않았구 잘쓸게요~,1
106,"다음날 바로 배송받았습니다.
오후 3시이전에 주문하면 다음날 딱 도착이네요.
다쓰고 또 주문 할 예정이에요!! 추천합니다!",1
107,난방때문에 피부가 건조해지는 오후에 요거 한번 발라주고 자외선차단제 다시 발라주는데 좋은것 같아요~크림을 다시바르기엔 무거워서 덧바를땐 요게 딱입니다.,1
108,증정용 샘플 써보고 좋아서 본품 구매했어요. 저는 피부 상태 심각할 때 원래 사용하는 앰플 대신 사용해요. 바르면 즉각적으로 피부가 흡수하는 게 느껴져서 건조할 때 사용하면 좋아요.,1
109,"그 어떤 제품으로도 잡히지 않던 속건조가 잡혔습니다!!! 최고에요 주변에도 다 추천했어요
배송도 빠르고 좋았습니다",1
110,"늘쓰던거예요
최고예요",1
111,리퀴드는 일반토너와는 발림성이 달라요. 에센스 점성이에요. 아주 촉촉하고 만족합니다!,1
112,정말 추천! 여름엔 딱 하나만 발라도 유수분 커버가능,1
113,"너무조아요 또 살거에요ㅎㅎ
가격도갠차나요",1
114,배송도 빠르고 포장 잘되어잇어요,1
115,좋아요 아주좋네요 촉촉학요,1
116,피부 자극도 없고 넘좋아여,1
117,역시 세러마이딘 라인 보습에 최고에요. 크림은 너무 빡뻑해서 로션 사봤는데 역시나 너무 좋네요,1
118,너무좋아옇ㅎㅎㅎ화장도잘먹고,1
119,좋아요 촉촉해요 겨울에는 이거만 바름 좀 유분기 있긴 하지만,1
120,"늘 주문하던데서 하다가 새롭게 구매했어요
잘 사용할게요",1
121,지금 한 달째 쓰고 있는데 만족합니다. ㅎㅎ 촉촉해요...,1
122,"우선 배송 빨라서 좋았구요
재구매 할 정도로 좋아용",1
