,content,ans
10,"😊장점
1. 적당한 대용량
800미리? 엄청큰 대용량도 써봤는데 그건 너무 커서 오래 쓰게 되니까 좀 신선하지 않은 느낌이더라구요..! 400미리가 좀 적은건가 싶었는데 써보니까 딱 적당한것 같아요 전 한달 조금 넘어서 거의 다 비웠어요.

2. 진짜 순함
이거 쓰고 트러블난거 없어요. 순한걸로는 대박이네요. 오히려 피부 밸런스까지 잡아줌

3, 무향!!!!
향에 민감한 편이라 독한 화장품 향..? 그 플로럴 계열의 향 아주 싫어하는데 얜 진짜 ㄹㅇ 무향입니다.. 가끔 이런 제품중에 연고향 나는 것도 있는데 얜 진짜 무향이예요.

4. 배송 빨랐음

단점 쓰고 싶은데 없어요.. 아 텍스처는 완전 물토너 느낌은 아니고 아주 약간 앰플느낌이 있어요! 글구 뚜껑이 첨엔 거?",1
11,"마녀공장 제품을 항상 쓰고 있어요. 호기심때준에 이런저런 브랜드도 많이 써봤지만 다시 돌아오곤 합니다.
정말 순하고 피부가 좋아지는것이 느껴지고 마녀공장을 사용할때면 늘 관리 받냐, 무슨 화장품을 쓰는지 많이들 물어봅니다.",1
12,"소문만 듣던 마녀공장을 드뎌 써보네요! 닥토용 대용량 토너 찾다가 후기가 좋아서 구매했습니다. 너무 궁금해서 바로 테스트 해봤는데, 부들부들 촉촉한 사용감에 만족했습니다. 아낌없이 쓸 수 있는 용량인데 이런 촉촉함까지...기대이상입니다.",1
13,"마녀공장 제품은 6년전부터 사용해왔어요
그때부터 지금까지 제품은 믿고 사용중이에요
트러블없고, 유해성분 적고. 가격도 착했었는데. 유명세타고 연예인 광고하면서
용량 작아지는것부터 좀 실망햇었는데
이 제품은 대용량인데 가격이 착해서 만족해에. 지난번 비피다앰플 구매할때 샘플로 온
바이옴? 세럼 라인인것 같아서 좋을것 같아 구매했는데 .
닥토를 하기엔 아까울 정도에요
물같은 제형이라는 사람도 많던데
약간 점성있구요. 조금만 펌핑해도
촉촉함이 오래오래 지속되네요
좋은제품 만난것 같아 기분이 좋아요 가격이 저렴해서 쬐끔 의심스럽기도 하지만ㅎㅎ
성분은 마녀공장을 믿습니다!
재구매의사있어요~ 쭈욱 이",1
14,전에 쓰던 건데 겨울엔 좀 건조해서 다른 제품 쓰다가 이제 환절기고 곧 여름이라 다시 구매했어요 :) 배송 조회가 안 뜨고 주문 불가라고 뜨길래 혹시나 하는 마음에 문의 남겼는데 빠르고 친절하게 답장해주셔서 완전 감사했습니당 저렴하게 잘 샀어요!,1
15,"앰플토너라 그런지 제형은 물처럼 흐르지만 영양가없게 느껴지지도 않고, 촉촉하고 잘 스며들었어요. 전에는 피부에 자극이 될까봐 닥토 잘 안했었는데 오히려 각질관리도 되고 좋더라구요! 피부 트러블도 완화되는 느낌을 받았어요. 피부 컨디션도 좋아진 것 같구요. 처음에 써보고 좋아서 더 큰 용량으로 재구매 합니다 :)",1
16,클렌징오일과 폼을 써보고 트러블이 안생겨 토너도 구매해봤어요.일단 향은 거의 무향이고 조금의 끈적임도 없는 거의 물에 가까운 질감의 액체여서 촉촉하게 잘 스며들어요. 생각인지 마녀토너를 쓰고나서 얼굴빛이 좀 환해진듯해요.복합지성으로 순한 제품을 써도 한번씩 트러블이 올라오는데 이제품은 안그럴듯 하네요.토너 정착하고싶어요,1
17,뽁뽁이에 안전하게 포장되어 와서 처음부터 만족했네요 아직 써본지 얼마 안돼서 제품이 좋은지는 잘 모르겠습니다. 근데 트러블이 일어나지 않아서 꾸준히 써보겠습니다. 약간 콧물 제형이라서 닦토 하는것 보다는 그냥 손으로 두드려주는 형식으로 바르고 있습니다. 성분이 나쁘지 않아서 스킨팩하기 좋을 것 같아요,1
18,"제가 피부가 너무 예민해서 기존에 쓰던 스킨이 단종되서 순한 화장품을 찾다가 여자친구 추천으로 구매 했습니다.
피부 트러블은 더 사용해 봐야 알겠지만 토너랑 로션만 쓰니까 좀 건조하네요. 앰플도 추가로 구매해서 사용해봐야겠어요.",1
19,"저는 원래 토너는 순하고 저렴하기만 하면 아무거나 막 사서 썼었는데 지금까지 썼던 토너 중에 이게 가장 좋았어요. 거의 다 써가는데 재구매 의사 있구요. 일단 기본적으로 촉촉하고, 자극이 없어요. 제 피부가 약간 민감해서 간혹 따갑거나 자극이 가는 제품들이 있었는데 이건 그렇지 않아서 좋았어요. 오히려 진정효과를 어느 정도 본 것 같아요. 세안 직후 건조하고 자극된 상태에서 홍조가 좀 심한데 홍조도 어느 정도 가라앉고, 트러블도 진정되는 느낌을 받았어요. 다음에도 이 토너를 또 사거나, 마녀공장의 다른 토너도 한 번 써보고 싶다는 생각이 드네요.",1
20,"친구소개로 구입하고나서 가격이 좋아 별 기대없이
한달이상 사용하고있는데 그동안 비싼 많은 제품들을 사용해봤지만 처음 사용하는 한 며칠만 좋아지는 느낌이 들다가 그이후론 별반 차이가 없어 항상 기대이하였는데 이제품은 기대가 없어서인지 너무 괜찮네요 보습력 발림성 모두 좋아요",1
21,"마녀공장제품을 여러개 사용해보아서 이라인의 세럼을 사용중인데 무난하고 순해서 구입을 햇어요
일단 제피부는 수부지에요 유수분이 잘 안맞아서 트러블이 자주 올라오는 피부이고 좁쌀트러블도 자주 올라오고요 그렇다고 기름진피부는 아니고 겨울인지금은 땡기고 건조한 피부입니다 제형은 완전 묽은 닦토하는 용이예요 이토너와 세럼만 발라도 솔직히 건조합니다 ㅠㅠ 그냥 피부를 정돈하고 닦아주는 정도인거같아여 각질제거가 되는거같지는 않아요 그냥 무난한 토너인거같습니다",1
22,처음에 받아보구 생각보다 커서 엄청 놀랫어요.. 양이 진짜 많아서 좋구 스킨팩으로도 사용해도 남을 정도로 양도 많아요! 일단 저자극적이구 향도 거의 안나요! 얼굴에 즉각적인 효과는 잘 모르겠지만 수분공급과 진정에 좋은거 같아서 꾸준히 쓸 계획이예용,1
23,우선 마녀공장 제품 성분으로 너무 좋아서 써보고 싶었는데 세일을 보자마자 바로 구매했어요! 한가지 아쉬운건 구매할 때 솜도 같이 오는건줄 알았는데 시간에 제한이 있었다는게 아쉽네요! 그래도 좋은 가격으로 좋은 상품 쓸 수 있어서 좋아요! 우선 너무 끈적거리지 않아서 바르고 흡수시킬 때 좋아요! 스킨을 화장솜에 흡수시켜 팩처럼 올려쓰기도 하고 냉장보관이 가능하다고해서 시시원하게 쓰고 있어요! 양도 많고 너무 만족하며 쓰고 있어요!👍,1
24,굉장히 묽은 제형이라 세안 후 닦토용으로 쓰는데 화장솜에 묻혀서 얼굴 닦으려고 누르면 흐르는 정도입니다. 지금까지 써 본 중 가장 묽어요. 바른 직후에 촉촉함은 느껴지는데 보습을 위한다면 좀더 점성 있는 제품을 추가해야 할 것 같습니다. 어떤 기능인지는 전혀 느껴지지 않습니다.,1
25,"순하고 자극없고 부드럽고 촉촉한 스킨.
초민감성인데 너무 잘쓰고 있고 지복합성피부라서
속은 건조 티존은 지성인데 밸런스 잘 잡아줌.
근데 사진보고는 크림샘플 작은 병에 들은 거
주는 쥴 알았더니
ㅋㅋㅋ참내",1
26,"워낙 평이 좋아서 꼭 한번 써봐야지~~ 하던참에 저렴한 가격으로 올러주셔서 바로 구매했어요~~
아직 한번밖에 안써봐서 변화를 느끼진 못하지만
꾸준히 사용하고 다시 자세한 후기 올려볼게요.^^
그리고 샘플들 많이 챙겨주셔서 이것도 사용해보고 잘 맞으면 본품 구매하려구요~~^^ 감사해요~~",1
27,"마녀공장서 처음나왔던 뿌리는스킨 찾다가 못찾아 이거 구매하여 사용해봅니다...
스킨에서 에센과각질제거 효과를 본다하여 구매해봤는데 나이가 있어서인지 스킨만 바뀐건데 얼굴이 오후가 되면 땡기네요...
다른 효과는 모르겠고믿고 사용해봐요",1
28,"저는 토너는 다른 케어 제품만큼 많은 효과를 못주는 그냥 결 정리용! 으로 생각하며 그 정도만 느껴왔었는데
이 제품은 토너 단계에서 토너로 많은 영양을 채워주는 것 같아요! 아주 촉촉하고 피부가 좋아지는 느낌이 너무 잘 느껴져요!!",1
29,두통째 쓰고있고 한통 쟁여놓은 상태에요. 제 피부에는 비피다 라인이 다 잘 맞아서 좋아요. 약간 미끌거리는 묽은 액체 제형인데 피부에 부드럽게 흡수되요. 중성과 지성 왔다갔다하는 제 피부에는 여름에는 이것만 두겹 바르고 특히 건조한 부분만 에센스나 크림 덧발라도 충분했어요. 추워지는 날씨에도 첫단계 토너로 쓰기 딱 좋은 것 같아요:),1
30,"화농성 여드름 피부인데 건조하기까지 해서 화장품 유목민 생활 했었는데 비피다 앰플 쓰고 진짜 많이 좋아졌어요. 앰플은 흡수하는데 시간도 걸리고 여드름이 나아진 지금 바르면 조금 기름지다는 느낌이 들기도 해서 토너로 바꿨는데 정말 촉촉하고 좋아요. 토너 하나만 쓰기에는 제 피부가 많이 건조해서 수분크림이랑 쓰는데, 토너가 있고 없고 차이가 굉장히 커요. 부모님이 써보시고 너무 좋다고 하셔서 주문하는 김에 리뷰 남깁니다. 진짜 좋아요!",1
31,여름에는 티존에 유분이 올라오고 겨울에는 건조한 피부타입입니다. 약 3주간 사용을 했는데 우선 건조해요. 보습이라고는 느껴지지 않아요. 그리고 무엇보다도 발효제품이 저랑 맞지 않는다는겁니다. 기대를 많이 했던터라 실망도 크네요. 화장품은 사바사이니 정말 맞는 분들도 계실거예요. 그러니 역시 본인이 사용해보는게 답입니다.,1
32,"평소 마녀공장 브랜드자체를 좋아하구요..
이번엔 새로출시되서 넘나 궁금했던 앰플토너를 대용량으로 두통이나 구매햇네요.
생각했던거보단 제형이 묽었구요..
그렇지만 먼가 흡수도 잘되고 촉촉하게 잘 스며들었어요..10일정도사용했는데..뭔가 미세하거 각질제거가되는지 피부결이 맨들하네요..~^^",1
33,기존에 사용하던 상품이 어느순간부터 잘 안맞아서 기초를 바꿨어요! 피부가 민감성이라 화장품이 조금만 안맞아도 빨갛게 올라오고 가려운데 성분도 좋고 순해서 괜찮은거같아요. 꾸준히 사용하고 한달 뒤에 또 후기 올릴게요. 세일기간에 저렴하게 구매해서 좋아요. 샘플도 많이 챙겨주셨네요 여름 필수품인 선스프레이 휴가가서 유용하게 잘 쓸게요~,1
34,아직 다 사용해본 않아 모르겠지만 기대 중입니다. 일단 첫 소감은 음~ 좋네...이 정도는 사용했던 애들이 대부분 해...지만 마녀 공장이니까 기대 중임다. 평이 좋은 브랜드고 비피다에 바이옴...제발~ 세수 후 몇 시간만 지나면 세상 푸석하고 각질 날아다니고 건조한데 뭔가 건성타입 화장품이랑은 좀 맞지 않는 피부가 가라 앉기를 기대해요. 특히 붉은기랑 가려움도 해결됨 진짜 좋겠어요!! ㅎㅎ 기대 중임다!!,1
35,배송빠름. 피부에 좁쌀부터 왕드름까지 트러블이 급 나기 시작해서 급히 여러제품을 구입햇는데 어성초 토너 바른후 부스터 단계를 주기위해 앰플토너를 구입. 촉촉하고 발림성좋고 쓰기엔 무난 아직 사용횟수 2~3번밖에 안되기때문에 좀 더 지켜보겟음,1
36,"엄청 순하고 좋아요. 저는 아침 저녁으로 매일 닦토로 쓰고있는데 확실히 피부결정리에도 도움되고 다음으로쓸 스킨 흡수력도 좋아지는게 느껴질 정도에요. 재구매 의사있습니다.
용량도엄청나게 커서 듬뿍사용하기에도 부담없어요",1
37,"처음 사용해보는데,만족입니다 . 세안후 부스팅용도로 사용하기도 좋고 스프레이 용기에 덜어서 수시로 뿌려요, 가격에 비해서 질감과 보습력이 좋네요. 향이 진하지 않아서 매일 사용하기에 부담이 없습니다 처음 사용해봤는데, 만족이에요",1
38,성분착하고 흡수력 산뜻해서 좋고 1년넘게 쭉 사용중이에요 수분감 나름만족스럽고 피부결정돈 닥토용으로 딱좋아요 큰용량도 장점~~~화장솜까지 서비스들어있어요 굿굿 !! 제 피부에는 트러블없이 잘맞아서 토너 정착템 입니다,1
39,"갑자기 건조함이 심한계절이 돌아와서
피부가 너무 일어나고 땡겨서 고민이엇는데
이토너를 우연히 알게되서 써?는데
너무 만족합니다.흡수력도 좋고 피부정리도 잘되고 촉촉해요.저는 두가지솜으로 두번정리합니다
한번은 닦아내고 두번째는 흡수시켜요
저처럼 너무 건조해서 피부일어나시는분들께
이방법도 추천합니다",1
40,"이니스프리 블루베리 라인으로 쓰다가 비피다 라인으로 크림까지 전부 바꿔서 쓰고 있어요. 원래 피부 트러블이 잘 안나는 편인데 화장품 바꾸고 나서부터 트러블이 올라와서 여름 습한 날씨 탓인지 몰라 크림,에센스 안쓰고 우선은 토너랑 선크림만 바르고 있어요. 티존부위랑 자고 일어나면 엄청 오일리 해져서 바를 수가 없어요. 그래도 토너만 바르고 나아 지는거 같긴한데 가을되면 다시 에센스랑 크림까지 써볼 예정이에요.",1
41,"토너 유목민이라 묶음 할인 으로 구입하봤는데.
만족스럽네요. 40대라 안써본 토너가 없을정도인데. 예전엔 백화점해외브랜드만 썼디만 토너는 닦는 용도라 착한가격 착한성분위주로 요새 구매패턴 바뀌었는데. 이제품 딱인듯해요. 피부에 느끼는 감이 순하고 / 대용량이라 막 쓰기 좋고 / 향있는거 별로인게 무향인듯 은은한 향이 있는듯해서 괴안코 / 재구매 의사있어요. 담엔 딸껏도 다쓰고 나면 이걸로 같이 바꿔 줄려구요",1
42,"피부관리를 좋아하는 저의 화장대 위에 당당히 한자리 차지하고있는 제품이예요 ~!! ^^
잘쓰지않는건 뒤로빼두고 바디에 사용하는데
요건 처음 사용이지만 제일 앞으로 빼놓고 닦토로 사용하는 토너입니당
제형은 끈적이지않고 부드럽게 발리구요
잘 흡수되는 편인것같아요~!!
느끼는 사용감의 제품인 것 같네요 ^^",1
43,두 통째 사용하고 있는데 계속 사용하게 될 거 같아요. 용량이 커서 그런지 오래 썼는데도 아직 두 통밖에 쓰지 않았네요.ㅋㅋ 닦토용으로 사용하는 분들에게 좋을거 같아요. 다만 발효제품이 안 맞는 분들도 있으니 확인하셔야 해요.,1
44,"마녀공장 제품 저렴한 가격에 좋은 품질로 언제나 믿고 사는 제품이에요!!
이 토너도 순해서 데일리로 쓰기에 좋고 용량도 커서 듬뿍 쓰고 있습니다!!
개인적으로 토너는 부담스럽지 않은 가격에 좋은 성분으로 찾아보는데 이거 추천해요",1
45,"닦토 보습용 그때그때 쓰고 있어요
닦토용으로 많이 사용은 하고 있어요
보습은 조금 덜한것 같아요
바른뒤 조금 당김은 있어요 그러나 스킨만 바른것이 아니기에 그정도는 괜찮아요
유해성분이 없고 자극적이지 않아요 좋은것 같으며 가격대비 괜찮은것 같아요",1
46,"무색, 무취의 자극 없는 토너입니다.
평소 세안 후 손에 덜어 얼굴에 바로 흡수시키는데 끈적임 없이 잘 흡수됩니다.
용기 디자인도 양 조절하기 편리해서 손에 덜어 쓰기 좋아요.
티존 부위를 제외한 부분은 건성이라 수분감에 민감한데 건조하지 않고 좋아요.
지금 쓰고 있는 세럼이 살짝 건조한데 이 토너가 수분을 보충해 주네요.
외출을 하지 않는 날에는 저녁에 세안을 따로 하지 않고 화장솜에 토너로 한번 닦아내고 크림을 바르면 밤에도 건조하지 않습니다.",1
47,용량이 커서 많이 남아 있네요. 닥토로도 쓰고 퍼프에 충분히 적셔서 피부에 붙여놓기도 합니다. 피부에 흡수가 잘 되고 트러블 없어서 좋아요. 전 특히 적힌 퍼프를 얹고 좀 있으면 달아오른 피부가 가라앉아서 좋았어요. 마스크 쓰느라 자국이 남는데 이렇게 하니까 자국 없어지는데 도움도 되고요.,1
48,"피부가 얇고 예민하고 특히 요즘같은 환절기에 잘 뒤집어지는 피부라 맞는 화장품 순한 화장품 찾아 쓰는데요 마녀공장은 클렌징오일 쓰고 있고 괜찮아서 갈락토미 토너 써봤더니 것도 자극없이 괜찮고 요즘은 얼굴이 땡겨서 요거 함 사봤어요.
이것도 자극없고 괜찮네요 생각만큼 촉촉하진 않지만 갈락토미보단 촉촉하고요 다음단계 에센스가 더 잘먹는 느낌?",1
49,올초에 앰플사서 써보고 너무 만족스러워서 스킨까지 구매해봤어요. 이마와 코에 유분감이 많고 볼이나 그 외는 건조한 복합성인대 딱 좋습니다. 끈적임도 없이 잘 발리고 촉촉하고 순하네요. 피부 예민한 편인대 트러블도 없어요. 양도 많아서 대만족.2개 살걸 후회중.,1
50,라운드랩의 독도토너 쭉사용하다가 한번 바꿔보고 싶어서 검색하다 추천이많아서 구매했습니다.마녀공장제품은 클렌징오일 사용하고 있는데 만족스러워서 신뢰가 가기도 했구요.유해성분이 없어서 좋고 독도토너보다 보습력이 조금 더 있는것같아요.,1
51,"보습력이 좋아요
향은 호불호가 있을듯한데 진하지 않아서 부담스럽지 않아요
여러번 레이어드해서 발라도 밀리지 않고 끈적임 없어서 좋은듯해요 같이받은 화장솜으로 팩처럼사용해도 간편해요 세일로 구매하면 만족스런 상품이예요",1
52,"보습력이 좋아요
향은 호불호가 있을듯한데 진하지 않아서 부담스럽지 않아요
여러번 레이어드해서 발라도 밀리지 않고 끈적임 없어서 좋은듯해요 같이받은 화장솜으로 팩처럼사용해도 간편해요 세일로 구매하면 만족스런 상품이예요",1
53,워낙 아무것나 써도 괜찮은 피부였는데... 시간이 지날수록 잡티도 생기고 피부가 너무 칙칙해 보인다는 소리를 들어서 우연히 알게된 마녀공장... 리뷰믿고 샀어요. 아직 써보진 않았지만... 화장품 케이스에 써있는대로 토너만 바꿔도 피부가 알아줬음 좋겠네요.잘 쓸께요,1
54,"믿고쓰는 제품이라 구입했어요 봄이나 가을에는 충분히 보습될만큼 촉촉한 편인데 겨울에는 아무래도 오일이 더 나은거 같아요. 제가 피부가 건조한 편이라 그런지 아무래도 만족감이 조금 덜한 편입니다. 하지만 무향 제품을 찾고 계신 분들에게는 만족할만한 제품입니다.
믿고쓰는 제품이라 구입했어요 봄이나 가을에는 충분히 보습될만큼 촉촉한 편인데 겨울에는 아무래도 오일이 더 나은거 같아요. 제가 피부가 건조한 편이라 그런지 아무래도 만족감이 조금 덜한 편입니다. 하지만 제품을 찾고 계신 분들에게는 만족할만한 제품입니다.",1
55,이것 저것 담아서 그런지 소정의 사은품도 주셨네요(최저가인데 뭐 남는게 있으려나 싶게 고맙구 인상깊어요^^) 최근 구매한 상품 중 제일로 마음에 듭니다!! 질의 응답도 칼같고 암튼 넘 마음에 드는 구매였습니당~~~ 또 사러 올게요,1
56,"동생의추천으로 처음구입해봅니다.
복합성피부라 트러블도 있는편인데, 토너와 함께 사용하니 유수분밸런스가 잘맞는것같습니다.
향도 과하지않아 좋구요, 요즘처럼 햇빛이 강한날에는 저녁세안후 화장솜에 토너를 묻혀올려두편 진정효과도 있네요ㅎㅎ
피부가 건강해지는 기분입니다.",1
57,"정말 무난해요
닦토로 사용하기 좋은 제품입니다.
쓰고나면 끈적이거나 건조하지 않고 적당히 촉촉해요.
쓰는동안 큰 트러블도 안났구요. 이제 절반정도 썼는데 한통쟁여놨습니다. 당분간은 요 토너에 정착할 것 같아요.

(챙겨주신 샘플도 넉넉하고 종류도 다양했었는데 , 큰 트러블없이 잘 썼어요. 마녀공장 제품이 전체적으로 저와 잘 맞더라구요)",1
58,"늘 갈락토너만 써오다가 비디파앰플이랑 번갈아 가면서 써보려고 구매했어요 ^^ 와우 왠걸요
너무 록촉하고 피부에 스며드는 이 느낌 너무 좋네요 비피다 앰플 클렌저도 사용 하는데 비슷한 촉촉한 느낌 이예요~^^ 여튼 마녀공장은 성분도 너무 좋고 피부를 정말 개선해주는 똑똑한 화장품 이예요~^^",1
59,"닦토용 제품으로 딱!입니다
자극적이지 않고 향도 진하지 않아서
매일매일 잘 쓰고 있어요
가끔 트러블 올라올때 써도 무난합니다
이 제품 쓰고 피부가 좋아졌어요~
이건 누구나 아는 거짓말이고
아무탈 없이 쓰고 있어요~ 가 현실적으로 맞는 말같아요
쓰는 동안 뒤집어지는 날 없이 잘 맞았어요 ㅎㅎ
건성보다는 지성한테 더 맞을거예요
마녀공장 처음인데 이제품을 시작으로 정착 하려고요",1
60,"40을 바라보는데도 아직도~ 엄청난 지복합성이라 스킨만 잘못발라도 30분 이내에 얼굴 톤이 어두워지는 피부입니다;;
혹시나해서 닦토용으로 써봤는데 저에게는 안맞네요;; 금방 개기름이 올라와서 그 이후의 메이크업이 다 무너져요;;
저는 어쩔수 없이 얼굴엔 안쓰고 몸에 닦토로 이용합니다;;",1
61,마녀공장 제품을 꾸준히 사용하는데 애정하는 비피다 라인에서 대용량 스킨이 출시하여 구매했는데 명불허전이네요. 사용하는 시기부터 아직 피부에 특별한 트러블이 생기지 않아 트러블케어는 잘모르겠는데요. 방이 건조해서 수분크림을 듬뿍 발라도 부족한 기분이었는데 이 제품 사용하고 나니 피부를 촉촉하게 해줘서 좋습니다. 용량도 대용량이라 아껴쓰지 않아도 될거 같아서 좋아요. 재구매 의사 있습니다.,1
62,닦는 스킨이 필요해서 입소문듣고 반신반의 구매했어요..요즘날씨가 아침저녁으로 쌀쌀하고 오후에는 덥고 해서 또 얼굴이 울긋불긋 올라오고해서 스킨살때 고민했는데 도착해서 슥슥 닦아냈는데 당김없고 촉촉하고 무난하네 했는데 담날 다시 슥슥 닦고 보니 울긋불긋한 기가 좀 진정이 되었네요..사무실와서 보는데도 울긋불긋기가 괜찮아요..스킨만 발라도 촉촉함도 오래가고 괜찮은 제품인거 같아요~~,1
63,"한달후기가 필요한 내용이지만 지금까지 자극없이 가벼운 느낌으로 일주일정도 쓰고 있어요. 요즘 마스크때문에 안그래도 민감한피부 막 아프거든요.
진정부분은 다른걸 발라줘서 진정되는거라 얘때문은아닌데 그렇다고 트러블을 일으키진않아서 만족하고있어요.
모공수렴은 일주일 가지곤 모르겠어요. 이게 주 목적이라 이걸 산건데 더 볼려구요.",1
