,content,ans
30,"늘 사용하던 제품인데 세일을 해서 2개 구입했습니다 그것도 대용량!
순한 제품이라 여드름 피부인 남동생도 사용 중입니다
세안후 화장솜에 묻혀 닦아내고 손바닥으로 흡수 시키면 피부가 산뜻하게 정리되고 그다음 에센스 흡수도 빨라집니다 무엇보다 향이 없어 좋습니다 이 여름 사용하기 딱 좋습니다",1
31,"쓴지 일년정도 된거같아요
이번엔 큰용량으로 사봤는데 만족합니당
근데 제가 저번달 스킨은 매장에서 구입했었는데
뒷면 보면 글자가 매장에서 산스킨은 진하고
쿠팡이나 스토어팜에서 산건 글자가 다르진 않는데 연한데 뭔가요?",1
32,순정토너 3번째 쓰는데 리엔햇 스토어 괜찮은 것 같아서 사봤어요! 유통기한 넉넉한 걸로 잘 보내주셨네요 사은품으로 팩도 보내주셨는데 만족합니다 :) 토너 자체는 무난해요. 제 피부 극민감인데 잠잠한 걸 보니 괜찮은 물건인듯.,1
33,"사진에 보이는 것 만큼 쓰고 후기 써요.
일단 순해서 정말 안심하고 쓸수있는게 좋았구 이거 쓴뒤로 확실히 한달에 뾰루지 5개씩 나던거 1~2개씩으로 줄었어요 ㅠㅠ 직업특성상 먼지를 많이 먹는 일을 해서 트러블이 아예 안날 순 없더라구요 그래도 많이 줄어드는게 보여서 아주 만족스러워요 앞으로는 이 아이만 찾게 될 것 같네요 ㅎㅎ",1
34,"두번째 사용인데 촉촉하고 순하고 너무 좋아용
이 전에 쓰던 토너는 너무 기름지고 저한테 안맞아서인지 피부가 뒤집어져서 원래 쓰던 이 토너로 바꿨더니 트러블도 안나고 좋네요ㅎㅎㅎ 건조함이 심할 땐 여러번 덧 발라주니까 촉촉해요!",1
35,거의 물에 가까운 제형이라서 화장솜에 묻혀 닦아내는 토너로 쓰기 좋아요. 피부에 따라 개인차가 있겠지만 저는 쓰면서 자극적이라거나 트러블이 난다거나 하는 것 없이 순한 느낌이었어요. 한가지 아쉬운 점이 있다면 용량에 비해 빨리 없어지는 거요. 좀 헤프게 쓰게 되더라고요. 그것 빼곤 만족하며 계속 재구매해서 쓰고 있습니다.,1
36,배송도 당일 출고로 다음날 바로 받았어요.예전엔 개별포장없이 물건만 오는게 많아서 저렴한이유가 그건가 고민했는데 박스포장까지 된걸보니 정품 맞는거 같아요.공식 홈피 할인가보담저렴해요.순해서 좋아요.2개나 샀는데 유통기한도 넉넉해요.,1
37,에띄뜨하우스 순정 약산성 대용량 토너는 일단 가성비 대비 굿입니다.많은 대용량임에도 불구하고 가격이 저렴하여 가성비 대비 좋은 상품입니다.피료해서 주문하니 그 다음 날 바로 도착하여 사용할 수 있었습니다.제 피부에도 닥 맞아서 트러불없이 잘 사용하고 있습니다.앞으로도 잘 사용하겠습니다.,1
38,"순정 토너만 5개 정도 쟁여 둔것 같아요
대용량은 처음 구매 했어요
세일을 하니까 저렴 하네요
토너도 좋지만 에멀젼은 정말 좋다고 해요
무너진 피부장벽을 거의 되돌려 놓는다고 해요
그래서 그런지 에멀젼은 세일을 잘안하는것 같아요
토너도 너무 좋아요",1
39,"배송도적당.항상이용하고있는 성분좋고 순하고 가격도적당한 에뛰드 순정스킨.몇년째사용중입니다.에뛰드앱에서 매일샀었는데 위메프가 싸서 위메프에서 삽니다
포장도 에뛰드에서보낸것과같이 오네요.상자에 안흔들리게잘포장해서옵니다",1
40,"저희 집은 여자가 많아서 같이 쓰려고 대용량 주문했는데요!
정말 잘 산것 같아요 디렉터 파이 언니가 좋다고 해서 믿고 구매해봅니다.
주변에서도 너무 좋다는 얘기 많이 들어서 다들 믿고 구매해보세요!
화장대에 올려놓으니까 투명해서 아주 맘에 들더라구용",1
41,"오배송 2번에 반품 후 환급 못 받은지 1달이 넘었습니다. 이 구매평이 사라진다면 판매자 의도가 여실히 나타나겠군요.두 번의 오배송 이후에 반품 및 환불 신청을 했습니다.판매자와의 1:1 문의에서 마지막 답변은, 구매 확정 상태가 되면 환불처리를 하겠다는데 아직 환급은 안 되었구요.교환을 한지라 구매확정 버튼은 없었고 상태는 교환완료로 되어있어서 그 말을 전달한 상태입니다.추가로, 물건을 보낸지 1달이 넘었는데 판매자 측은 전화를 안 받고 Q&A 메세지도 판매자에 의해 못 달안 다는 팝업이 뜨니 의문/의심이 생깁니다.(Q&A 부분은 네이버페이 측 프로그램에 의한 구매확정or교환완료에 따른 프로세스인지 판매자의 고의인지 모름)이런 이유로 매우 추천 안 함과 동시에 후기를 남깁니다.물건의 질과 별개로 신용이 매우 떨어지는 판매자입니다.",1
42,"최근 민감해진 피부로 여러 스킨을 전전하다 추천제품을 만난게 이거랑 독도스킨입니다. 민감할땐 역시 단순한게 최고에요. 순정 약산성 폼으로 씻고, 이걸로 화장솜팩하고 에뛰드 수분크림 바르면 피부가 편안해 하네요. ㅎ 내가 에뛰드를 이렇게 애정할줄이야. 새삼 놀랬습니다.",1
43,완전 좋아요ㅎ 가성비 짱인거 같아요!ㅎ 유투버보고 스킨팩하려구 구매했는데 미스트공용기도 의외로 분사력 괜찮고 스킨팩하고나면 피부가 쫀쫀해져요~일반 마스크팩보다 효과가 더좋은것같아요 그래서 이제 마스크팩은 안사려구요ㅋㅋ화장 닦아내는것도 미스트보다 더 잘닦이는거 같아요ㅎㅎ계속 기획세트 팔았으면 좋겠어요!,1
44,늘 사용하던 토너구요. 이번엔 대용량으로 주문해봤어요. 성분좋고 촉촉해서 좋아용,1
45,"몇통째 사용중인데
이번에 구매 많이하긴햇는데 이런 사은품들이...❤️ 대박이에요 다쓰고 또 구매할게요",1
46,"평소에 쓰던제품이라서 저렴하게 팔길래 구매했습니다.
안전하고 빠르게 배송왔네요",1
47,늘 재구매하는 제품. 여기가 가격도 착하고 좋으네용,1
48,"포장이 아주 꼼꼼하게 됐어요
사용해보고싶었던 제품을 샘플로 주셔서 사용 할 수 있어 좋아요",1
49,"잘 쓰고 있는 제품입니다
환경을 생각한 종이테입 포장 등은 좋으나 포장 자체를 줄이는 것이 선행되어야 한다 생각합니다. 겉 포장이 없어져야 하지 않을까요",1
50,항상 쓰는 제품인데 배송도빠르고 저렴하고 샘플도 넉넉히 주셔서 정말 좋아요,1
51,"지인 추천으로 순정라인 처음으로 써보고 너무 좋아 계속 쓰고 있습니다 얼마남지 않아서 재주문 했고요~~~
용량 많고 저렴한데다 배송도 빠릅니다~~^^
샘플도 골고루 주시고~~~잘 쓰겠습니다",1
52,저렴하고 양도 많아서 마음껏 써요 ㅎㅎ 비싸고 좋다는 거 많이 싸봤지만 이게 제 인생템입니다,1
53,"여드름에.민감 피분데 촉촉하니. 좋아요
사용하면서 트러블 없어서 다 사용 후 재구매 할 예정입니다",1
54,토너 순하고 너무 좋아용 매일 꾸준히 쓰는 중입니다 추천드려용,1
55,"늘 쓰던거에요 ㅎㅎ
지성인데 무거운건 싫은데 딱 좋아요",1
56,대용량이라 너무 좋아요 배송도 빨랐어요!,1
57,트러블없이 잘 사용하고 있어요~,1
58,선물해 줬는데 엄청 좋아했어요,1
59,항상 잘 사용하는 제품입니다,1
60,잘받앗어요 잘쓸게요 ㅎ ㅎ,1
61,말이 필요없음 굿굿,1
62,"아이가 사용하는거라 순한거라고 하네요.
배송굿.제품굿",1
63,"순하고 산뜻하고 좋아요. 무향이라서 좋았고
꾸준히 사용할거 같아요.
사은품도 같이 와서 너무 좋아요^^",1
64,괜찮아요 바를만해요 엄청난 장점이 없듯 단점도 없이 무난무난해요,1
65,언니 선물해줬는데 아주 좋아해요 임산부가 써도 될만큼 순한가봐요,1
66,좋다고 해서 샀는데 효과는 잘 모르겎어요 그냥저냥 스킨같은 느낌,1
67,아직사용전입니다 플라스틱투명통이네요 깔끔해보입니다 앵간한 스킨로션은 피부가 잘안받고 비립종이 많이납니다 괜찮기를 바라봅니다,1
68,아주 순한 제품이라 기능성 보다는 민감한 피부에 좋아요,1
69,아마 다섯통째인거같아요 정말 기본을 아주 잘하는 스킨!,1
70,꾸준히 쓰던 토너제품이어서 대용량으로 구매했습니다!,1
71,순정 제품중에 스킨은 진짜 제일 좋은것 같습니다 ㅎㅎ,1
72,피부 자극이 없어서 무난하게 사용할수 있는거 같아요~,1
73,훨씬 저렴한 판매자가 많았는데 본사 제품우로 쓰고 싶어 여기서 구입하게 되었습니다.. 본사 제품이라 믿음이 가고 샘플까지 주시니 좋습니다.. 감사합니다..,1
74,"제가 민감성에 트러블이 있어서
좋다는 토너 거의 다 써보고 있는데
이 제품은 특별히 트러블이 생기진 않네요
촉촉하니 듬뿍 발라주고 있어요 ~~~",1
75,순하다고 해서 구매했어요. 닦토로 쓰기 무난합니다,1
76,아침에 닥토로 쓰려고 샀어요. 대용량 1+1세트 구성이라 가격도 저렴하고 성분도 착해서 샀어요. 생각보다 많이 묽어서 닥토로 쓰기 딱이네요.,1
77,좋다고해서 딸아이를 위해 한번 사보았어요,1
78,배송도 빠르고 샘플도 엄청 많이 주시네요!,1
79,순하고 대용량으로 부담없이 쓰기 좋아요.,1
80,좁쌀이 심했었는데 스킨 덕분에 유수분 밸런스가 잘 유지되어 좁쌀이 많이 없어졌어요. 잘 쓰고 있습니다.,1
81,순하고 좋아서 계속 몇통째 쓰고있어요,1
82,세번째 사용 중인데 아주 만족합니다.,1
83,여드름 피부라 약산성 스킨으로 항상 쓰는 제품이에요 ~ 보습력은 없는 무난한 물스킨이에요 대용량이 있어서 좋아용,1
84,늘 쓰던 겁니다 저렴해서 좋아요,1
85,촉촉해요.재구매.의향 있습니다,1
86,몇통째 잘 쓰고 있어요 좋아요,1
87,빠른 배송으로 잘 받았습니다.,1
88,자극이 적은 좋은 토너에요.,1
89,만족해요 순해서 좋아요,1
90,순한데 보습감은 없어요,1
91,너무너무 좋아요 배송도 빠르고 잘사용하겠습니다!,1
92,지인추천으로 구매했는데 가성비좋고 자극적이지 않아 만족합니다,1
93,스킨만 사용하다가 로션은 처음 구매해봤는데 아직 많이 사용하진 않았지만 트러블이 생기진 않았어요 촉촉하니 좋은 것 같습니다,1
94,피부가 많이 가라앉인ㅆ어요. 저럼하게 구매해서 좋네요.,1
95,"늘 구매하는 제품이예요.
순해서 온 가족이 다 사용해요.",1
96,토너는 항상 빨리 떨어지는데 대용량이라 좋아요,1
97,피부 자극 전혀 없고 좋아요 이거 하나로 별 다른 눈에 띄는 결과 바라면 안되는거 같아요,1
98,쓰던 것 다 써서 재구매했어요 촉촉하고 순해서 좋아요 배송도 하루~이틀만에 왔어요,1
99,정만 순하고 용량 대비 가성비 너무 좋아요,1
100,한상 쟁여두고 쓸만큼 좋아요 ㅎㅎ짱짱,1
101,트러블 없이 깔끔하니 사용하기 좋아요,1
102,배송 엄청 빨랏어요 상품 기대됩니다,1
103,적당한가격에 매우만족합니다 ㅎㅎ,1
104,트러블이 나지 않아 순한것 같아요,1
105,순하다고해서 구매해 봅니다.,1
106,용량도 크고 순해서 좋아요,1
107,동생이랑 같이 쓸 거예용,1
108,쓰던거라 좋네요 ㅎㅎ,1
109,잘쓸게요 많이파세요~,1
110,아주 너무 잘쓰는중,1
111,용량크고 좋아요!!,1
112,"조아요조아요저아요저아여조아요
조아요조아요",1
113,"점점 날씨가 더워지고 마스크때문에 코랑 턱이랑
피지가 난리입니다ㅠ
각질제거를 하는데도 더 올라오네요
피부장벽이 마니 약해진 것 같아서 바로 구입
저렴하고 좋네요",1
114,저렴한 제품인데도 예민민감성에 매우 좋아요~ 효과bbb 요즘 이 제품만 사용해요~ㅎㅎ,1
115,항상 구매하는 제품이예요 저렴해서 여기서 구매했어요!,1
116,"자극도 없고 용량 커서 맘에 드네요 ㅎㅎ
다른 화장품 비싼것도 많이 써봤는데 에뛰드 순정라인이 민감하고 예민한 피부에 좋은거같아요",1
117,"향이 없어서 좋고, 정말 자극이 적어서 강추합니다.",1
118,예전에 순하고 촉촉해서 아주 잘 썼었는데 요즘 속건조가 조금 느껴져서 구매했습니다. 에뛰드 순정라인은 사랑이에요.,1
119,토너하나시켰는데 혜자스럽게 샘플이 몇개나오는지모르겠어요 감사히 잘쓸게요. 쓰다가 안쓰면 바로티가나서 구매했어요~.~,1
120,수부지 피부인데 잘맞네요 위치하젤 직구해서 쓰다가 귀찮아서 시켜봣는데 당분간은 이거만쓰겠네요 양도많고 ㅎㅎ,1
121,매번 이걸로 사용중이요 닦토로 사용,1
122,촉촉함 보다는.. 자극없이 약산성으로 무난하게 쓰기 좋은 거 같아요 양도 많고 !!,1
123,순해서 두루두루 쓰고있습니다,1
124,향도 거의 없고 용량도 많고 무엇보다 건조하지 않고 보습이 잘되는것 같아요~,1
125,특별한 효과를 기대한다기 보단 민감성 복합성 피부한테 무난하게 쓰기 좋은 제품입니다@ 감사합니다@,1
126,배송빠르구요 주변에서 추천해서 사봣습니다 촉촉하니괜찮은듯?,1
127,샘플 너무 많이 챙겨주시네요! 배송도 완전 빠릅니다! 감사해용!,1
128,늘 사용하는. 제품입니다ㅎ 제형도 가볍고 자극없어 좋아요ㅎ,1
129,자극없고 촉촉한 토너 세안후 닥토로 사용하는더 아주 좋아요,1
130,"그냥 물이녜용
촉촉허진 않아요
대힌 여름에 쓰기에 딱 좋네요",1
131,"엄청 순하고 로션이랑 같이 바르니까 좋아요!
촉촉하고 흡수도 잘되서 진정토너만 쓰려구요",1
132,피부트러블이많이줄었습니다. 좋은것같아요,1
133,샘플 많이 보내주셔서 기분좋게 리뷰남겨요,1
134,6통째 쓰고 있습니다. 제일 만족했던 제품이예요. 배송도 빠르고 아주 추천합니다.,1
135,항상 즐겨쓰던 토너인데 잘쓸게요^^,1
136,자극없이 순하게 잘 사용중입니다.,1
137,순해서 좋아요! 저번에 한 병 다 쓰고 좋아서 똑같은 걸로 큰 용량으로 구매했어요,1
138,"딸이 한달 이상사용 중인데 피부트러블 없이 잘 사용하고 있어요.
촉촉하다고 아주 만족 하고이써요",1
139,아직 사용 안해봤어요 기대해요,1
140,토너 순해요 편하게 사용하네요,1
141,약산성이라 아주순하고 좋아요,1
142,순정 약산정 5.5 이것만 사용중,1
143,항상 재주문해서 이것만 써요,1
144,순해서 좋네요 저렴하고 ㅎㅎ,1
145,저자극이라서 너무 좋아요,1
146,자극없이 쓰기 좋아요,1
147,또 쓰고 있는즁이에용,1
148,가격대비 좋습니다^~~,1
149,이미 예전부터 썼던 제품이라 뭐 제품력은 말 다 했어요 너무 좋아요!!,1
150,샘플을 세상에 이렇게 많이 주셨습니다 감사합니다,1
151,다양한 제품들 있는데 순하고 무난하고 좋아요,1
152,"나이 50에 최애 제품입니다
이유는 갱년기 피부 트라블을 순하게 지켜줍니다~자극적이지 않은게 이 제품을 이용하는 가장 첫번째고 촉촉하기까지 합니다
앞으로도 늘 이용할게요",1
153,"넘 조아해요,,,악건성민감성인데 젤 잘 맞음 진짜 ㅠㅠ에뛰드채거
저렴하게 판매해주시고 빠른배송 해주셔서 감사합니다!!!",1
154,"늘 쓰던 제품인데 저렴하게 구매해서 좋았어요
트러블 전혀없는 안심하고 쓰는 제품입니다~
대용량이라 더욱 좋아요~",1
155,평소에 쓰던 건데 대용량에 기획세트로 판매중이라 바로 쟁였어요! 순하고 촉촉해요 ㅎㅎㅎ 민감성 분들 추천합니당,1
156,마스크때문에 트러블이 많이 나서 삿는데 솜에 묻혀서 올려놓으면 진정되고 괜차나요!,1
157,항상 쓰던 제품인데 대용량에 가격도 저렴해서 좋아요! 배송도 빨리 왔습니다~,1
