,content,ans
16,겨울에는 토너로만 보습하기가 부족한 감이 있어서 겨울마다 쌀 진액스킨 사용하다가 이번에 새로 출시됐다하여 예약구매했어요 ㅎ기존의 쌀진액스킨보다 더 농축된 느낌입니다. 스킨보다는 앰플이나 에센스 농도에 더 가까워요. 병이 이쁘긴한데 물스킨이 아닌지라 사용하기 너무 불편해요. 차라리 펌프형으로 나오면 훨씬 좋을 듯 싶네요. 사용량 조절하기가 쉽지않지만 손바닥에 털어서 나오는대로 듬뿍바르면 촉촉합니다.,1
17,"끈적임 없이 촉촉하면서도 피부에 잘 스며들어 좋아요.사계절 내내 지복합성 피부여서 무거운 텍스처의 크림은 피하는 편이고 에센스 단계 역시 건너뛰기 일쑤인데 한율 빨간쌀 진액스킨은 가볍지도 그렇다고 해서 무겁지도 않은 타입인데다가 영양 가득한 세럼의 느낌도 담고 있어요.요즘같은 계절이나 환절기에는 영양,보습이 신경 쓰이는데 우리땅에서 나고 자란 우리 재료로 만든 정성스런 제품이라서 늘 믿고 사용합니다.브랜드 이미지에서 느껴지는 자연적인 느낌 또한 한율을 좋아할수 밖에 없는 이유이기도 하죠.♡좋은 가격,알찬 구성으로 구입할수 있어 행복하네요.^^",1
18,"배송이 일단 굉장히 빨라서 바로 사용해볼수있었어요.
체험가로 배송비만 내고 저렴하게 이용해볼수있어서 좋았는데요.
일단 케이스가 예뻐서 첫 느낌이 좋았어요.
스킨이지만, 진액이어서 그런지 요즘 계절에 맞는 묵직함이 마음에 들었어요.
트러블케어는 조금 더 사용해봐야 알거같아요.",1
19,"예전에 쓰던 제품인데 계속 품절이여서 못사고있다가 올해 새로 리뉴얼되서 새로 나왔네요..
지난달 선결제하고 빨리 배송오기만 기다리고있었어요.. 건성 피부인 저에겐 역시 실망시키지않는
제품입니다.. 화장품 본품통은 유리제품이라 더 안전한거같아요..
지금같은 겨울철엔 더더욱 만족합니다.. 향도 세지않으면서 은은해 좋고 촉촉함은 말할것도없어요..건성이신분들 꼭 써보세용~~!!!",1
20,"원래 저의 최애♡마스크팩인 한율'쌀' 시트마스크를 너무 잘 쓰고 있는데요, 이번에 한층 더 업그레이드 된 '진~한 방어보습'으로 새로나온 빨간쌀 스킨을 구매하였습니다. 단순 스킨이라기 보다는 에센스, 콧물스킨처럼 쫀득쫀득하고 농도가 아주 진해서 저처럼 건성이신 분들, 아무리 수분크림을 덧 발라도 속당김이 심하신 분들이 사용하심 아주 만족스러울듯 하네요^^ 역시 저의 기대감을 저버리지 않는 순수자연의 전통적 아름다움을 더하는 '한율'브랜드의 신제품 '빨간쌀 스킨' - 강추!!합니다:D",1
21,어머니가 에멜전이랑 스킨을 다 쓰셨다고 하셔서 구매한 제품이에요. 빠르게 배송이 와서 일단 별 다섯개!!! 한율 제품을 평소에도 계속 써오시면서 만족하셨던 분이라 이것 역시 잘 맞을 것 같아요. 29전용 추가 사은품까지 주다보니 여기 마일리지랑 쿠폰이랑 같이 사용해서 구매했는데 대만족합니다. (사은품은 제가 쓸 예정 ㅎㅎ),1
22,지난번 구입해서 사용해 보고 재구매 합니다 요즘같은 환절기에 바르면 뭔가 촉촉함이 오래 가는듯 해서 사용하기 좋네요 향도 은은하게 있고요 지난번에 로션도 한개 주셨는데 이번엔 빼셨네요** 스킨 샘플 대박 많이 주셔서 감사하구요 팩도 두 장 잘 사용 할께요,1
23,"저번에 옥마트에서 사진에 보이는 중간병~
배송비만 내고, 테스트겸 해서 써 봤거든요.
생각보다 너무 괜찮은 듯 하여 위메프에서 행사 때 구입했어요.
스킨의 제형이 에센스처럼 쫀득하며 좋아요.
40대 중반의 아줌마로 건성이며 피부는 좋은 편입니다
세안 후에 요 스킨 바르면 얼굴당기지 않고 좋아요.
샘플은 아는 사람 써보라고 줬어요.
본품써보고, .
한율이니까..믿어요.",1
24,쌀쌀해진 날씨탓에 건조해진 피부를 위해서 구입했어요!평소 여러단계를 거친 스킨케어를 좋아하지 않는 편이라 빨간쌀진액스킨 하나만 바르더라도 속당김이 없어서 너무 마음에 들었어요 ღ’ᴗ’ღ이 제품은 특이한게 다른 콧물제형스킨과는 다르게 알로에겔같은 제형이에요. 바르고나면 스킨과 에멀젼은 동시에 바른것 처럼 촉촉함이 오래가요!기존에 사용하던 갈색솔잎 율려원액 사용하고 나면 같이 보내주신 빨간쌀 3종키트 사용해보고 다른 제품도 구매하게 될꺼 같아요~,1
25,"향이좋구요
중년이다보니 끈적끈적한
형태의스킨을 써야 보습이
유지되더라고요~
원래 한율 갈색병쓰고있었는데
에멀젼만 누적되고
스킨만 떨어져서 그것만
구매하려고 서치하다찾아낸 분홍병~ㅎ
샘플도 15일치 / 마스크팩2장을
사은품으로 받았어요
계속써보고 괜찮으면 갈아타려구요^~",1
26,"가성비 짱이에요
보습력 좋고 순해요 제형도 쫀쫀하고 리치해요
흡수력도 좋아요 계속 끈덕거리지 않아 편해요
갠적으로 피부 끈끈하게 오랫동안 남아 있는걸 좋아하지 않아요
가격대비 좋은 제품이라 추천 추천하고 싶어요
다른 제품달팽이 크림을 써봤는데ㅣ
점성이 넘 강해 계속 피부위에 남아 있어 사용감이 불쾌할때가
있었는데 그게 없어 강력추천입니다",1
27,살짝향이 있는데 은은하게 있네요 쌀 진액스킨만 써 보다 홍쌀로 새로나와 사용해보려구 구매 발림성도 좋고 보습이 오래 가는듯하고 바를때 청량감이 있어요 주름개선은 쭉 사용 해 봐야 알것 같고 사은품으로 스킨 샘플 많이 주셨고 팩도 주셨네요 잘 사용 할께요,1
28,"한율진액 처음나왔을때부터 썼는데, 리뉴얼돼서
걱정했지만 정말 더 촉촉해졌어요
기존의 바르고나면 약간 뻣뻣한것같은 질감도 사라져서 더 좋아요
다만 리뉴얼 제품도 플라스틱 펌프용기로 대용량제품이
나왔으면 좋겠어요
ㅠㅠ",1
29,"계속 써오던 제품인데 이번에 업그레이드되어
새로운제품으로 출시되었네요~
항상 쓰면서 느끼는거지만
보습력이 아주 좋은거같아요
이번제품은 전에 쓰던것보다 점성이 더 느껴졌어요
피부에 자극도없을뿐더러
겨울철보습에는 이제품만한것이 없는것같습니다
할인된 좋은가격에 살수있어서
더 좋았습니다",1
30,물건을 살 때는 가격 품질 중요하지만 나는 배송도 되게 중요하다고 생각한다 특히 나같이 해외에 사는 사람은 더더욱 모든 물건을 한번에 가족이 기다리다가 보내주기 때문에 .. 근데 배송을 하지도 않고 배송했다고 2일이나 떠서 물어보니 아직 배송 시작도 안하고 송장번호를 넣어두면 어쩌자는 거지? 그럴 줄 알면 그냥 가족이 가까운데서 사거나 나도 다른 데서 배달해서 주문하면 좋은 걸.. 정말 화가 난다. 별 것도 아닌 걸로 해외에서 신경쓰이게 한다... 주문하자마자 배송완료(송장번호 나옴) 이건 아니지 않나??? 아직도 택배사에 인수안됬다고 뜸. 이러면 그냥 쿠팡에서 살 껄..!!,1
31,"콧물제형입니다. 극 건성이라 아침 저녁으로 듬뿍 발라요
엄마하나 저하나 구입했네요. 샘플이 어마무시하게 와서 당분간 여행다닐적에 이거만 쓸 예정입니다.
건조한 사람들은 무지 좋은데 복합성이거나 지성인 분들은 비추요.
향도 무난하고 좋은데 용기가 무지 무겁습니다.
트러블없이 무난하게 사용하고 있습니다.",1
32,"원래 상품평 잘 안쓰는데요
항상 매장에서 한율만 이용했는데 스킨만 똑 떨어져서
찾아보니 매장보다 가격도 저렴하고 득템했어요
스킨 샘플도 많이 챙겨 주고 팩도 같이 보내주셨어요
배송도 하루만에 왔어요 주문 하자마자 바로 출발 짱이에요",1
33,"한율제품은 쑥 스킨, 유자 수면팩 및 마스크팩, 쌀과 국화와 쑥등의 얼굴 마스크팩을 사용하고 있습니다.
역시나 처음 사본 빨간쌀 진액스킨까지 자극적이지 않고 얼굴에 맞아서 좋습니다.
더욱이 샘플을 듬뿍받어 기분도 좋습니다.",1
34,"날씨가 조금 더워지면 항상 사용하는 제품이네요.
순하게 잘 발려서 만족해하는 제품입니다. 향도 개인적으로는 마음에 들어요.

날씨가 조금 더워지면 항상 사용하는 제품이네요.
순하게 잘 발려서 만족해하는 제품입니다. 향도 개인적으로는 마음에 들어요.",1
35,촉촉해요 리뷰가 좋아 구입했어요,1
36,유효기간도 길고 촉촉하고 좋아요,1
37,감사합니다. 잘 쓸게요,1
38,온 가곡이 같이 쓰는 제품이에요 만족합니다,1
39,진액이라쓸만한제품이네요!스킨이라써있지만농축에센스같은느낌이라피부가쫀쫀촉촉해져요.물같은스킨보다발림성도훨씬좋아요.그래서인지씻고나와이아이만바르고있어도촉촉한게장시간유지됩니다.본품구매하렵니다.,1
40,"어린쑥만 쓰다가
쌀진액은 처음 써보는데
향도 좋고 보습력이 좋네요
끈적임도 적고요",1
41,엄마드리려고 구매해서 본품 사진이 없네요 샘플 사용해봤는데좋아요 개인적으로 물스킨 별로 안좋아해서 딱이었어요 트러블 나는거없었고 촉촉해요 재구매의사있어요 엄마들도 좋아할 스타일이예요 선물로 추천합니다,1
42,"한율 이 리인은 피부가 쫀쫀해보이게 만들어줘요
그래서 요즘 피부 신경 덜쓰게돼요..",1
43,후기가 괜찮아서 어머니 선물로 구매해봤는데 괜찮네요!!,1
44,엄마가 계속 쓰시던 제품이라 주문해서 드렸어요. 비교적 합리적인 가격으로 편하게 주문하고 집에서 받아볼 수 있어서 좋았습니다. 촉촉하고 보습력이 뛰어나서 엄마가 사계절 내내 이것만 쓰시네요.,1
45,원래 쓰던 것이라 문제없이 잘 바르고 있음.,1
46,"항상 맘에듭니다
잘 쓸게요",1
47,샘플 사용해보고 좋아서 구매했어요! 촉촉하고 좋아요~,1
48,"몇통째 사용중인지 모르겠어요. 콧물 제형이고, 바르고 나면 얼굴에 보습감이 강해요. 로션은 잘 모르겠는데 스킨하고 크림은 진짜 너무 좋아요.
여름에 사용하기에는 조금 무거워요.",1
49,보습굿굿! 좋은 상품을 좋은 가격에 구매하게 되어 너무나 감사드립니다 정확한 배송에 감사드립니다. 항사 sale 새일때 구입해요좋은 상품을 좋은 가격에 구매하게 되어 너무나 감사드립니다 정확한 배송에 감사드립니다,1
50,엄마가 좋아하세요 용량도 크고 좋아요,1
51,"포장이 귀여워요.
에센스 같은 제형이에요. 트러블없이 괜찮네요. 더 써봐야할듯요",1
52,늘 잘쓰던거예요~~~좋아요~~♡♡,1
53,사용하고 있는 제품 행사가에 저렴하게 구매했어요 샘플도 있어서 더 좋아요,1
54,예전에 쓸때 좋앗어서 다시 쓰려고 삿어요 ㅋㅋ,1
55,"쓰던제품, 재구매했어요
이곳이 저렴하네요",1
56,집사람이 한율만 쓰는 이유가 있네요!,1
57,촉촉하고 수분감도 많고 좋아요,1
58,"시중보다 저렴하게 구입해서 잘쓰고 계세요
중년인 엄마가 쓰시기에 촉촉하고 흡수도 잘되서
만족해하시네요",1
59,진액크림과 같이 사용중입니다 금방 간조하고 조엿는데 많이 좋아졌어요,1
60,가격도 저렴하고 배송도 빠릅니다 잘쓸게요^^,1
61,몇통째 쓰고 있어요~촉촉하고 보습력 좋아요,1
62,매번 헌율 쓰는데 빨간쌀은 처음이네요,1
63,잘사용하고있어요 촉촉해요,1
64,유효기간 넉넉하고 좋아요,1
65,촉촉함이 오래가서 좋아요,1
66,사은품 짱 많이 주네요.,1
67,"사은품도 넉넉하게 챙겨주시고, 배송도 빨랐습니다.
얼굴 바를때마다 촉촉해져서 계속 구매하는 제품입니다.",1
68,날씨가 쌀쌀해짐과 찾아오는 건조함이 해마다 달라지네요 점도가 있어서 촉촉하게 피부보호막을 형성하는 느낌 흡수도 좋아요,1
69,한율 처음써봤는데 순하고 좋은 것 같아요! 앞으로 자주 쓸 것 같아요 ㅎㅎ,1
70,쫀쫀한?스킨이라고해야되나. 물같지않고 좀 끈적거리는 느낌. 근데 기름진 그런 스킨은 아니에요. 괜찮아요.,1
71,겨울에 쓰기엔 보습력이 좀 부족하고 봄부터 가을까지 애용하는 편입니다,1
72,하나씩 써 보면서 한율을 수집하고 잇어요.. 넘 좋아요 히히,1
73,"패키지부터 너무 귀엽네요!!!
요즘 많이 건조했는데 이건 진액스킨 이름처럼 꾸덕한 질감이에요! 향도 많이 안진하고 은은하게 나요
냄새때문에 머리아플일은 없을듯
묽은스킨보단 확실히 보습력이 좋아요",1
74,"잘 쓰고 잇어요^^
재구매 하려구요",1
75,만족합니다 재구매할게요,1
76,엄마가 아주 좋아하세요,1
77,촉촉해요 환절기마다 구입해서 쓰는데 만족해요,1
78,순해서 자극없고 엄청 촉촉해요~~늘 이것만 써요,1
79,건성피부인데 바르면 금방 촉촉해져 좋아요,1
80,포장이 깔끔해요. 스킨은 촉촉하고 좋아요.,1
81,늘쓰는 거예요 여기가 싸고빨라요,1
82,엄마께서 기존에 계속 사용하시던 한율 스킨을 거의 다써가셔서 하나 더 샀어요! 무난하게 쓰기 좋다고 하시더라구요! 샘플도 많이 넣어주셔서 잘쓰겠습니당,1
83,"촉촉합니다 다 필요없고 진짜 촉촉해서
너무 만족스러워요
24시간 보습력이라고 광고하던데 그 이유가 있었네요
그렇다고 막 얼굴에 무겁게 느껴지는 보습 아니고 속부터 꽉 채우는 보습력이네요
굿굿!!",1
84,"스킨 2개와 로션1개 구입했습니다
촉촉해서 보습력이 좋은 제품인 것 같구요
건성피부이신 분들께 잘맞는 것 같아요
엄마가 좋다고 또 주문해달라셔서
재주문했습니다",1
85,너무조아여 또사야지 에헤헤헤,1
86,"쫀쫀해서 겨울철에 사용하기 좋을꺼같아요!
그리고 패키지가 너무 예쁘네요ㅠㅠ",1
87,콧물 제형이고 아주 쫀쫀해서 좋아요 나중에 본품 두매하려고여!!,1
88,배송도 빠르고 진액 스킨답게 진득하니 더 촉촉한듯합니다. 저는 이런 느낌의 스킨이 더 좋아요.,1
89,진액이라 요즘같은때에 촉촉하니 넘 좋아요,1
90,수분을 쫙 잡아주는 느낌이라 좋아요^^,1
91,엄마가 너무 좋아하세요 ㅎㅎ!!,1
92,늘 쓰던거에요 좋아요 ㅎㅎ,1
93,"은근 보습력이 좋아서 바르다가 안 바른 날에는 허전해서 찾게 되더라고요ㅠㅠ 피부에도 무리 없이 발려서 너무 좋았습니다! 얼마 안 남아서 아껴 쓰는중,,",1
94,저번에 매실스킨사서 잘써서 이번에 다른걸로 주문해밨어요. 역시 샘플도 많이 보내주시고 상품도 만족합니다,1
95,우와~산뜻하고 아침 공기를 느낄수 있는 청량감이 있어요 그런다고 그리 가벼운 스킨은 아니고 에센스. 진액 스킨이네요 ~넘나 좋아요 향기가 넘나 좋아요,1
96,처음 써봤는데 쏘쏘해여 구리고 패키지가 너무 귀여워요 ㅜㅜ,1
97,배송 빠르게 왔어요~ 전에도 쓰던거라서 잘 쓰겠습니다~:D,1
98,아직 사용을 못했습니다! 쑥과 달리 쌀은 스킨이라하기엔 제형이 아주 되직한 느낌이드네요. 맑은 콧물 느낌이 아니라 걸죽한?..ㅎㅎ 묵직한 에센스 같은데요? 잘 맞았으면 좋겠어요 ㅎㅎ 샘플인데도 포장이 센스있고 귀엽네요,1
99,봄에 쓸려고 주문했어요 배송이 많이 느리네요,1
100,쓰던제품이에요 배송 빠르고 좋습니다,1
101,열심히 토너로 잘 사용하고 있어요,1
102,쫀뜩하면서 시원하게 찹찹 발려요,1
103,잘쓰고있어요~ 좋아요,1
104,늘 쓰는 제품이에요^^,1
105,"가격도 좋고, 포장도 꼼꼼하고,,제품은 당연 촉촉하고 좋아요",1
106,물스킨이 아니라 톡톡 치는 만큼 나와서 양 조절이 편해요! 꾸덕한만큼 촉촉합니다. 건조한 계절에 쓰기 좋을 것 같아요. 향은 은은해서 거부감 없어요.,1
107,사용하던게 똑 떨어져서 급히 샀는데 배송 정말 빠르네요! 잘 쓰고 있어요,1
108,피부가 아주건조한편인데 지속적으로 사용하다보니 부드럽고 촉촉함을 느껴 재구매하면서 하나는 친구에게 선물할려구 2개 구매했습니다.,1
109,엄마가 사용하시는 제품이예요 쿠폰할인으로 좋은가격에 구매했습니다,1
110,"남푠이 이것만 써요
순하고 좋아요",1
111,이거 진짜 좋네요 기름지지도 않고 촉촉하고 아주 마은에들어요 기존 진액스킨보다 빨간쌀 버전이 더 마음에들어서 이걸로 계속 구매할굿같아요 한율 제품력 정말 좊아서 신제품들은 항상 기대됩니다,1
112,"사용하던 제품 제쳐주고 쓸만큼 너무 좋아요
관자놀이 쪽으로 트러블이 올라와서 스트레슨데 이거 바르면 들어가는데 다음날 바로 보여요!",1
113,"일주일만에 도착했어요!

세일품목인데 샘플도 많이 주시고 또 유통기한도 2023년까지 넉넉해서 만족입니다 :)

한달사용하고 후기 남길께요^^",1
